date,user,name,text,retweet,favorite,location,Post
2022-04-05 06:45:03+00:00,autisticastle,InTheAutisticastle,"What better way to celebrate my 2 year anniversary of having OG 2020 Covid-19??? 

🎉Getting the Spring 2022 version… https://t.co/GQSUHNCBRD",0,1,,"What better way to celebrate my 2 year anniversary of having OG 2020 Covid-19??? 

🎉Getting the Spring 2022 version… https://t.co/GQSUHNCBRD"
2022-04-05 06:45:03+00:00,worldnews_guru,World News Guru,Sir David Amess trial delayed due to Covid-19 cases  https://t.co/gGN0T5zV07 https://t.co/yUatJGyAPk,0,0,,Sir David Amess trial delayed due to Covid-19 cases  https://t.co/gGN0T5zV07 https://t.co/yUatJGyAPk
2022-04-05 06:45:00+00:00,ukpapers,𝙵𝚛𝚘𝚗𝚝 𝙿𝚊𝚐𝚎𝚜 𝚃𝚘𝚍𝚊𝚢 📰,"Ｙｅｓｔｅｒｄａｙ'ｓ Ｔｏｐ ３ Ｖｉｅｗｅｄ

ᑎO 1

🇺🇸 Masks Come Off As Companies Ease Their Pandemic Protocols

▫JPMorgan, Verizon am… https://t.co/KLPonLBr0z",0,0,"Here, Now, With You - UK","Ｙｅｓｔｅｒｄａｙ'ｓ Ｔｏｐ ３ Ｖｉｅｗｅｄ

ᑎO 1

🇺🇸 Masks Come Off As Companies Ease Their Pandemic Protocols

▫JPMorgan, Verizon am… https://t.co/KLPonLBr0z"
2022-04-05 06:44:51+00:00,AsiaPost3,Asia Post,Facebook Meta Says Employees No Longer Need COVID-19 Vaccine Boosters To Come To US Offices https://t.co/pWsO5L4HXO,0,0,,Facebook Meta Says Employees No Longer Need COVID-19 Vaccine Boosters To Come To US Offices https://t.co/pWsO5L4HXO
2022-04-05 06:44:32+00:00,KabitaTridev,"Kabita😍(🏀,🏀)",@wealthytalkz @MetaMate_NFT Do token holders have right to participate in the governance of the project? On What ki… https://t.co/9Mdtef7BKD,0,0,"West Bengal, India",@wealthytalkz @MetaMate_NFT Do token holders have right to participate in the governance of the project? On What ki… https://t.co/9Mdtef7BKD
2022-04-05 06:44:31+00:00,Clicks_SA,Clicks,"Hi @ZimiiM, thanks for getting in touch. We do not offer COVID-19 Testing, unfortunately.",0,2,South Africa,"Hi @ZimiiM, thanks for getting in touch. We do not offer COVID-19 Testing, unfortunately."
2022-04-05 06:44:28+00:00,ZSchneeweiss,Zoe Schneeweiss,"For the first time since the outbreak of Covid-19, sales of Pret A Manger espressos and croissants at London’s airp… https://t.co/W45Bya6nYP",1,4,,"For the first time since the outbreak of Covid-19, sales of Pret A Manger espressos and croissants at London’s airp… https://t.co/W45Bya6nYP"
2022-04-05 06:44:27+00:00,MyZAcoza,MyZA Coza,SA Property Market Bears Brunt of Covid-19 https://t.co/cYIgw4Vueq,0,0,South Africa,SA Property Market Bears Brunt of Covid-19 https://t.co/cYIgw4Vueq
2022-04-05 06:44:26+00:00,fabrizi92786826,Bärsärkargång reload,#WorldJabNews :   Numerous Health #Problems More Likely Due to #COVID-19 #Vaccines Than Coincidence: VAERS Data Ana… https://t.co/E8XsQiP4km,0,0,,#WorldJabNews :   Numerous Health #Problems More Likely Due to #COVID-19 #Vaccines Than Coincidence: VAERS Data Ana… https://t.co/E8XsQiP4km
2022-04-05 06:44:20+00:00,news_type_c,THE WORLD NEWS【OFFICIAL】,"COVID-19: No end in sight for Shanghai lockdown as cases surge even higher - Sky News

https://t.co/1LL5tupcQO… https://t.co/qahiaNJoGX",0,0,WORLDWIDE,"COVID-19: No end in sight for Shanghai lockdown as cases surge even higher - Sky News

https://t.co/1LL5tupcQO… https://t.co/qahiaNJoGX"
2022-04-05 06:44:10+00:00,KiraGaming2000,Kira Yu,@eddieliuwho I haven’t been in target since 2019 or 2020 before the Covid-19. I was planning to apply working there… https://t.co/Y3ayNjGmRX,0,0,,@eddieliuwho I haven’t been in target since 2019 or 2020 before the Covid-19. I was planning to apply working there… https://t.co/Y3ayNjGmRX
2022-04-05 06:44:02+00:00,Weeden3Sandra,SandraWeeden3,"@JamesMelville 😂😂😂😱

People are turning to unusual and inventive masks to beat COVID-19

https://t.co/uXtWvLt9rD https://t.co/IJBA0H7NJV",1,1,,"@JamesMelville 😂😂😂😱

People are turning to unusual and inventive masks to beat COVID-19

https://t.co/uXtWvLt9rD https://t.co/IJBA0H7NJV"
2022-04-05 06:44:00+00:00,rapplerdotcom,Rappler,UPDATED. Thousands of Shanghai residents are being locked up in rudimentary 'central quarantine' facilities after t… https://t.co/fQa5dCv1VB,1,1,Philippines,UPDATED. Thousands of Shanghai residents are being locked up in rudimentary 'central quarantine' facilities after t… https://t.co/fQa5dCv1VB
2022-04-05 06:43:59+00:00,KabitaTridev,"Kabita😍(🏀,🏀)",@Anhreview @EnginesOfFury Do token holders have right to participate in the governance of the project? On What kind… https://t.co/GiOpZsfONT,0,0,"West Bengal, India",@Anhreview @EnginesOfFury Do token holders have right to participate in the governance of the project? On What kind… https://t.co/GiOpZsfONT
2022-04-05 06:43:54+00:00,Thenationth,The Nation Thailand,"Teeranai Sottipinta, from the Publishers and Booksellers Association of Thailand (PUBAT), tells us why the 2022 boo… https://t.co/RqEQW8FDQg",0,1,Bangkok Thailand,"Teeranai Sottipinta, from the Publishers and Booksellers Association of Thailand (PUBAT), tells us why the 2022 boo… https://t.co/RqEQW8FDQg"
2022-04-05 06:43:47+00:00,thestranger515,the stranger,Dictator Xi Jinping is Destroying the Chinese economy with his #Zero Wuhan #CCP Virus COVID-19 🦠 policy… https://t.co/nQX67ygBvF,0,0,,Dictator Xi Jinping is Destroying the Chinese economy with his #Zero Wuhan #CCP Virus COVID-19 🦠 policy… https://t.co/nQX67ygBvF
2022-04-05 06:43:41+00:00,stevendamron,Steven Damron,One casualty of Covid-19 may be late meals in Catalonia. Friends here were confused when to eat dinner after the lo… https://t.co/sX5VmoylZm,0,0,"Barcelona, Spain",One casualty of Covid-19 may be late meals in Catalonia. Friends here were confused when to eat dinner after the lo… https://t.co/sX5VmoylZm
2022-04-05 06:43:41+00:00,bot_semicolon,1-800-273-8255,"Don't let Covid-19 bring you down! Instead, cook dinner for the family.",0,0,,"Don't let Covid-19 bring you down! Instead, cook dinner for the family."
2022-04-05 06:43:34+00:00,ReciteSocial,Recite Social,@nicd_sa Your tweet was quoted in an article by News24 https://t.co/CJA9Wy6lcD,0,0,,@nicd_sa Your tweet was quoted in an article by News24 https://t.co/CJA9Wy6lcD
2022-04-05 06:43:28+00:00,KhajaShakir,Shakir Khaja,HomeServe accelerates performance amid Covid-19 headwinds https://t.co/ybmQ7somqG,0,0,London,HomeServe accelerates performance amid Covid-19 headwinds https://t.co/ybmQ7somqG
2022-04-05 06:43:27+00:00,suarasikap,Suara Sikap,"⚠️Choose your day, don't forget to RSVP, and comply with Covid-19 Healty Protocols😷😷 

📍 Pendhapa Art Space Galery… https://t.co/B6zBhBIwye",0,0,"Sleman, Yogyakarta","⚠️Choose your day, don't forget to RSVP, and comply with Covid-19 Healty Protocols😷😷 

📍 Pendhapa Art Space Galery… https://t.co/B6zBhBIwye"
2022-04-05 06:43:26+00:00,OurMp3Download,Mp3-Download-Music.xyz,"The Roots – The Seed (2.0) ft. Cody ChesnuTT MP3 DOWNLOAD
https://t.co/CLNjhNzYCo
covid-19, biden, Ukraine, Putin,… https://t.co/MGIGvqHfFf",0,0,,"The Roots – The Seed (2.0) ft. Cody ChesnuTT MP3 DOWNLOAD
https://t.co/CLNjhNzYCo
covid-19, biden, Ukraine, Putin,… https://t.co/MGIGvqHfFf"
2022-04-05 06:43:25+00:00,OurMp3Download,Mp3-Download-Music.xyz,"The White Stripes – Seven Nation Army MP3 DOWNLOAD
https://t.co/O6joqNWmnI
covid-19, biden, Ukraine, Putin, Russia,… https://t.co/vOO6tKu00l",0,0,,"The White Stripes – Seven Nation Army MP3 DOWNLOAD
https://t.co/O6joqNWmnI
covid-19, biden, Ukraine, Putin, Russia,… https://t.co/vOO6tKu00l"
2022-04-05 06:43:24+00:00,VippusaO,save DEMOCRACY,Dr.s have long been concerned about the potential impact of a “twindemic” with influenza cases rising as covid-19 c… https://t.co/I7TGd9YlUq,0,0,USA,Dr.s have long been concerned about the potential impact of a “twindemic” with influenza cases rising as covid-19 c… https://t.co/I7TGd9YlUq
2022-04-05 06:43:24+00:00,OurMp3Download,Mp3-Download-Music.xyz,"T.I – What You Know MP3 DOWNLOAD
https://t.co/BdWZiEHIFJ
covid-19, biden, Ukraine, Putin, Russia, music, song, hipo… https://t.co/0YfK7ZTQLk",0,0,,"T.I – What You Know MP3 DOWNLOAD
https://t.co/BdWZiEHIFJ
covid-19, biden, Ukraine, Putin, Russia, music, song, hipo… https://t.co/0YfK7ZTQLk"
2022-04-05 06:43:23+00:00,OurMp3Download,Mp3-Download-Music.xyz,"50 Cent – P.I.M.P MP3 DOWNLOAD
https://t.co/YRQK4D9bcJ
covid-19, biden, Ukraine, Putin, Russia, music, song, hipop,… https://t.co/krPUgLnJ9J",0,0,,"50 Cent – P.I.M.P MP3 DOWNLOAD
https://t.co/YRQK4D9bcJ
covid-19, biden, Ukraine, Putin, Russia, music, song, hipop,… https://t.co/krPUgLnJ9J"
2022-04-05 06:43:22+00:00,OurMp3Download,Mp3-Download-Music.xyz,"Ryan Adams – Call Me on Your Way Back Home MP3 DOWNLOAD
https://t.co/nOSwc87T70
covid-19, biden, Ukraine, Putin, Ru… https://t.co/OBVvhfT716",0,0,,"Ryan Adams – Call Me on Your Way Back Home MP3 DOWNLOAD
https://t.co/nOSwc87T70
covid-19, biden, Ukraine, Putin, Ru… https://t.co/OBVvhfT716"
2022-04-05 06:43:15+00:00,DrFluffyPants3,Dr Fluffy Pants HCQ IVM QUE EGCG ZINC Vit C/D,"@CarolBu25108926 @Suzyiam You were saying ?
https://t.co/OPmi5eS49s https://t.co/VKFaMeMk3P",0,0,,"@CarolBu25108926 @Suzyiam You were saying ?
https://t.co/OPmi5eS49s https://t.co/VKFaMeMk3P"
2022-04-05 06:43:13+00:00,AsifChishti,Asif Chishti,@dawn_com Congratulations to PTI effectively handling COVID-19 👍👌,0,0,Islamabad,@dawn_com Congratulations to PTI effectively handling COVID-19 👍👌
2022-04-05 06:43:11+00:00,ThugRaffles,Raffles the Gentleman Thug,@stereopsis99 @ellymelly I have yet to encounter a single person &lt;19 that did not have any comorbidities that was k… https://t.co/hpocaoGFmO,0,1,,@stereopsis99 @ellymelly I have yet to encounter a single person &lt;19 that did not have any comorbidities that was k… https://t.co/hpocaoGFmO
2022-04-05 06:43:11+00:00,tdpel,TDPel Media,Global COVID-19 cases cross 488.94 million https://t.co/wX1qLr7JbH,0,0,"Lagos, Nigeria",Global COVID-19 cases cross 488.94 million https://t.co/wX1qLr7JbH
2022-04-05 06:43:09+00:00,PelMedic,PelMedic EHR Technology,Global COVID-19 cases cross 488.94 million https://t.co/Ua4PUoEID7,0,0,"Lagos, Nigeria",Global COVID-19 cases cross 488.94 million https://t.co/Ua4PUoEID7
2022-04-05 06:43:06+00:00,GaboooTM,Gabriel Moreno Alcántara,@spectatorindex And not because of COVID-19…,0,13,"Surco, Lima, Perú",@spectatorindex And not because of COVID-19…
2022-04-05 06:43:05+00:00,MagScientia,Scientia,"Recombinant variants happen over and over. In fact, the reason that this is the XE variant recombinant is that we'v… https://t.co/sbAoDgyLub",0,0,"Karachi, Pakistan","Recombinant variants happen over and over. In fact, the reason that this is the XE variant recombinant is that we'v… https://t.co/sbAoDgyLub"
2022-04-05 06:43:05+00:00,ACA_txt,A_Current_Affair.txt,Vulnerable Hooligan Forced To Pay $6 To Indigenous COVID-19 Victim,0,0,,Vulnerable Hooligan Forced To Pay $6 To Indigenous COVID-19 Victim
2022-04-05 06:43:02+00:00,EmiratesSupport,Emirates Support,"@praveeng78 Hello Praveen, you don't need to undergo a PCR test to transit through Dubai, check here… https://t.co/OENuyQMlzU",0,0,"Dubai, U.A.E","@praveeng78 Hello Praveen, you don't need to undergo a PCR test to transit through Dubai, check here… https://t.co/OENuyQMlzU"
2022-04-05 06:43:01+00:00,globaltimesnews,Global Times,"Official data show an estimate of 562,000 passenger trips were made during the #QingmingFestival holiday (Apr 3-5),… https://t.co/qZEL1Kditi",0,6,"Beijing, China","Official data show an estimate of 562,000 passenger trips were made during the #QingmingFestival holiday (Apr 3-5),… https://t.co/qZEL1Kditi"
2022-04-05 06:42:57+00:00,263Chat,263Chat.com 🇿🇼,"Global COVID-19 Update (5 April 2022)

Confirmed cases - 492.8 million

Recoveries - 428.2 million

Deaths - 6.17 m… https://t.co/8z8o6jMstF",0,0,Zimbabwe,"Global COVID-19 Update (5 April 2022)

Confirmed cases - 492.8 million

Recoveries - 428.2 million

Deaths - 6.17 m… https://t.co/8z8o6jMstF"
2022-04-05 06:42:55+00:00,vspublishers,V&S Publishers,"COVID-19 Update.
For More Information Visit: https://t.co/HIBtLsewQa",0,0,Delhi,"COVID-19 Update.
For More Information Visit: https://t.co/HIBtLsewQa"
2022-04-05 06:42:47+00:00,P_F_Lherisson_,Pierre F. Lherisson,"🚦This incident mysteriously surfaced right after Russia exposed the #bio_labs in Ukraine;  (#Covid_19)

🔴Zelensky v… https://t.co/5ZjVlNPpbI",0,0,Western Hemisphere,"🚦This incident mysteriously surfaced right after Russia exposed the #bio_labs in Ukraine;  (#Covid_19)

🔴Zelensky v… https://t.co/5ZjVlNPpbI"
2022-04-05 06:42:46+00:00,contrariansmind,"Jeff Robinson, CEO and Chairman of M2bio 🌿🍄",LOCKDOWN ENDS | These are the 3 remaining Covid-19 lockdown rules from Tuesday https://t.co/uy28eCu1qo via @businessinsider,0,0,"Barcelona, Cape Town, London",LOCKDOWN ENDS | These are the 3 remaining Covid-19 lockdown rules from Tuesday https://t.co/uy28eCu1qo via @businessinsider
2022-04-05 06:42:33+00:00,ZyiteGadgets,Zyite.news,"DOH: 90,000 people jabbed vs COVID-19 during special vaccination days https://t.co/LakEEJdOKO https://t.co/rqCgsELaSI",0,0,http://www.zyite.com/,"DOH: 90,000 people jabbed vs COVID-19 during special vaccination days https://t.co/LakEEJdOKO https://t.co/rqCgsELaSI"
2022-04-05 06:42:32+00:00,StigmabaseN,Stigmabase | NORDIC,[Stigmabase IE] Bonds with pets linked to depression during Covid-19 lockdown: People with strong attachments to th… https://t.co/6lvkR1gmRz,0,0,Ireland | Scotland | Inuit | Skandinavien,[Stigmabase IE] Bonds with pets linked to depression during Covid-19 lockdown: People with strong attachments to th… https://t.co/6lvkR1gmRz
2022-04-05 06:42:32+00:00,StigmabaseO,Stigmabase | ORG,"[Stigmabase UK] Covid-19 lockdown saw increased depression, food insecurities in women - Here's why: ""Not having ac… https://t.co/PsbuE8lX1S",0,0,Americas | United Kingdom,"[Stigmabase UK] Covid-19 lockdown saw increased depression, food insecurities in women - Here's why: ""Not having ac… https://t.co/PsbuE8lX1S"
2022-04-05 06:42:31+00:00,LeeMilroy,Lee Milroy,@miamalan @Bhekisisa_MG @ProfAbdoolKarim @AkSafs @A_AbdoolKarim @nicd_sa @GillianYoungBe1 @RomanCabanac take note:… https://t.co/qZGIoY2T0T,0,0,,@miamalan @Bhekisisa_MG @ProfAbdoolKarim @AkSafs @A_AbdoolKarim @nicd_sa @GillianYoungBe1 @RomanCabanac take note:… https://t.co/qZGIoY2T0T
2022-04-05 06:42:29+00:00,TwizzleTwila,twizzlesouth15@gmail.com,"@Kodiak504 @ladyndewgreen88 I was Being Sarcastic, about the covid 19 was the best they could Do you would think Th… https://t.co/VhFiEBpMmN",0,0,"Kansas, USA","@Kodiak504 @ladyndewgreen88 I was Being Sarcastic, about the covid 19 was the best they could Do you would think Th… https://t.co/VhFiEBpMmN"
2022-04-05 06:42:27+00:00,socialrefusenik,arianna,@ALittleSail0r @sarahbeth345 Why can’t COVID-19 antibody tests be used to assess vaccine acquired immunity? I’d rat… https://t.co/hfJIotOqFP,0,0,NSB,@ALittleSail0r @sarahbeth345 Why can’t COVID-19 antibody tests be used to assess vaccine acquired immunity? I’d rat… https://t.co/hfJIotOqFP
2022-04-05 06:42:26+00:00,WHOPhilippines,World Health Organization Philippines,"Antibiotics do not treat #COVID19 or the flu.  

Patients with severe COVID-19 symptoms who develop bacterial co-in… https://t.co/I85QzQOvRI",4,1,"Manila, Philippines","Antibiotics do not treat #COVID19 or the flu.  

Patients with severe COVID-19 symptoms who develop bacterial co-in… https://t.co/I85QzQOvRI"
2022-04-05 06:42:25+00:00,Hellzapop_in,Hellzapop_in,@OppThumb @HomeschoolSage @TrishtheDish_7 @OppThumb so you’re calling authoritive and respected sources like Bloomb… https://t.co/QILSUc8Bvt,0,0,"Hell, MI",@OppThumb @HomeschoolSage @TrishtheDish_7 @OppThumb so you’re calling authoritive and respected sources like Bloomb… https://t.co/QILSUc8Bvt
2022-04-05 06:42:13+00:00,KataruNaidu,Dr Ramesh Naidu Kataru,"@SabinehazanMD Australian Triple-therapy for Covid-19, ZIVERDOX: (Ivm + Doxy + Zinc). IVM has the potential to end… https://t.co/1i2kwOR85u",0,1,"Vishakhapatnam, India","@SabinehazanMD Australian Triple-therapy for Covid-19, ZIVERDOX: (Ivm + Doxy + Zinc). IVM has the potential to end… https://t.co/1i2kwOR85u"
2022-04-05 06:42:03+00:00,ppezones1,ppezones,Cough and sneezes should be covered and hands should be kept clean to prevent the spread of dangerous respiratory i… https://t.co/gBgbLrjEXc,0,0,California,Cough and sneezes should be covered and hands should be kept clean to prevent the spread of dangerous respiratory i… https://t.co/gBgbLrjEXc
2022-04-05 06:41:52+00:00,woogar2010,🏳️‍🌈 Gaz 🇬🇧,@SotonGayBloke I blame the Government for making it so. It’s still a #virus and still very infectious with differen… https://t.co/JtME7wPoOu,0,0,"Southampton, England",@SotonGayBloke I blame the Government for making it so. It’s still a #virus and still very infectious with differen… https://t.co/JtME7wPoOu
2022-04-05 06:41:51+00:00,CoLegTrack,Colorado Legislation Trackers,"Prohibit Discrimination COVID-19 Vaccine Status is scheduled for House Health &amp; Insurancetomorrow, 2022-04-06, at 1… https://t.co/eGdo3z9N6Q",0,0,Colorado,"Prohibit Discrimination COVID-19 Vaccine Status is scheduled for House Health &amp; Insurancetomorrow, 2022-04-06, at 1… https://t.co/eGdo3z9N6Q"
2022-04-05 06:41:47+00:00,pansarfem,Pansar Fem,”2022 has not started good in terms of putting the breaks on for further population decline in the Murmansk region.… https://t.co/dPPic9zsoJ,0,1,,”2022 has not started good in terms of putting the breaks on for further population decline in the Murmansk region.… https://t.co/dPPic9zsoJ
2022-04-05 06:41:42+00:00,mpostdigital,Millennium Post,Thane district logs six COVID-19 cases https://t.co/OqmpbCGqt4,0,0,"New Delhi, India",Thane district logs six COVID-19 cases https://t.co/OqmpbCGqt4
2022-04-05 06:41:30+00:00,stevecripe57,caregiver ✝️,And #Covid_19 cases can potentially lead to #LongCovid. So even though hospitization and mortality is being avoided… https://t.co/e3tTRNSWDz,0,0,"Indiana, USA",And #Covid_19 cases can potentially lead to #LongCovid. So even though hospitization and mortality is being avoided… https://t.co/e3tTRNSWDz
2022-04-05 06:41:21+00:00,caswellraseleka,Kgosi Kulenyane Khukhune,@KhanyaMsika COVID-19 is still there killing people,0,0,South Africa,@KhanyaMsika COVID-19 is still there killing people
2022-04-05 06:41:19+00:00,PacSHub,Pacific Security Hub,"Samoa reduces its Covid-19 alert level
https://t.co/24LWIVZoz8
Samoa will downgrade its Covid-19 alert to level 2 t… https://t.co/5KBwduRBaz",0,0,"Honolulu, Hawaii","Samoa reduces its Covid-19 alert level
https://t.co/24LWIVZoz8
Samoa will downgrade its Covid-19 alert to level 2 t… https://t.co/5KBwduRBaz"
2022-04-05 06:41:19+00:00,suevxs,suev,"the mentions of covid-19 and the coughing sound effects/particles were so unnecessary, at this point yall’s “jokes”… https://t.co/2prxryamfM",0,0,,"the mentions of covid-19 and the coughing sound effects/particles were so unnecessary, at this point yall’s “jokes”… https://t.co/2prxryamfM"
2022-04-05 06:41:17+00:00,PEACEFULONE79,STOP TI HAVANA SYNDROME DIRECT ENERGY WEAPONS,@IntnCrimCourt: @FortDetrick RELEASED COVID-19 GENOCIDING 100 MILLION PEOPLE YET @POTUS @VP @USDoDGov @CIA @NSAGov… https://t.co/WGyRT1fIq4,0,0,"Woodstock, Ontario",@IntnCrimCourt: @FortDetrick RELEASED COVID-19 GENOCIDING 100 MILLION PEOPLE YET @POTUS @VP @USDoDGov @CIA @NSAGov… https://t.co/WGyRT1fIq4
2022-04-05 06:41:12+00:00,LancsPoliceFed,LancsPoliceFed,"Lancaster police sergeant wins award for Covid-19 work
https://t.co/tz1d9Qd0O3",0,0,Lancashire,"Lancaster police sergeant wins award for Covid-19 work
https://t.co/tz1d9Qd0O3"
2022-04-05 06:41:07+00:00,cnc_tribunephl,Concept News Central,"In partnership with the Girl Scouts of the Philippines (GSP), SM Supermalls is targeting to vaccinate over 700,000… https://t.co/nSKnpFfDdB",0,0,Makati City,"In partnership with the Girl Scouts of the Philippines (GSP), SM Supermalls is targeting to vaccinate over 700,000… https://t.co/nSKnpFfDdB"
2022-04-05 06:41:04+00:00,tribunephl,Daily Tribune,"In partnership with the Girl Scouts of the Philippines (GSP), SM Supermalls is targeting to vaccinate over 700,000… https://t.co/wWmNociGpY",0,0,Makati City,"In partnership with the Girl Scouts of the Philippines (GSP), SM Supermalls is targeting to vaccinate over 700,000… https://t.co/wWmNociGpY"
2022-04-05 06:41:00+00:00,GEMReport,Global Education Monitoring Report UNESCO,"#COVID19 has put 🩺 health literacy at the centre of attention. In India, 80% of newly literate women were aware of… https://t.co/ZJikbRIdJx",0,1,"Paris, France","#COVID19 has put 🩺 health literacy at the centre of attention. In India, 80% of newly literate women were aware of… https://t.co/ZJikbRIdJx"
2022-04-05 06:40:57+00:00,kiwiwayne1,kiwiwayne,"Appart from the “parliament was under siege” daft remark…

bang on NZ is over Arderns theatrics at the podium and w… https://t.co/rhNOGSAgcb",1,5,Horowhenua District,"Appart from the “parliament was under siege” daft remark…

bang on NZ is over Arderns theatrics at the podium and w… https://t.co/rhNOGSAgcb"
2022-04-05 06:40:54+00:00,DallasClaude,"Claude L.Dallas, Jr.","So then how shall we live?
#Covid_19 closed church buildings around the world. How many of us buy salt but never us… https://t.co/0RqBZQyFGZ",0,0,"Atlanta, GA","So then how shall we live?
#Covid_19 closed church buildings around the world. How many of us buy salt but never us… https://t.co/0RqBZQyFGZ"
2022-04-05 06:40:50+00:00,somuchbullsh,Prince Fed up - (Please retweet),"Severely immunocompromised people have a suboptimal response to COVID-19 vaccines, compared to immunocompetent peop… https://t.co/UtkFdFrToc",0,0,Australia,"Severely immunocompromised people have a suboptimal response to COVID-19 vaccines, compared to immunocompetent peop… https://t.co/UtkFdFrToc"
2022-04-05 06:40:49+00:00,ImphalRob,"Regional Outreach Bureau, Imphal","Covid 19 Status in North-East as on 05 April, 2022 at 8am
#IndiaFightsCorona https://t.co/AjAA7K32HP",1,1,"Imphal,Manipur","Covid 19 Status in North-East as on 05 April, 2022 at 8am
#IndiaFightsCorona https://t.co/AjAA7K32HP"
2022-04-05 06:40:49+00:00,OFM9497,@ofm9497,"On 4 April 2022, President Cyril Ramaphosa announced that the National State of Disaster, imposed as response to th… https://t.co/0c7sHO7hGv",1,1,Central South Africa,"On 4 April 2022, President Cyril Ramaphosa announced that the National State of Disaster, imposed as response to th… https://t.co/0c7sHO7hGv"
2022-04-05 06:40:48+00:00,Benwithnonumber,NRLSC Sponge,"@trentwaugh @GCTitans With Brian Kelly ruled out of Round 5 due to COVID-19 protocols,",0,1,,"@trentwaugh @GCTitans With Brian Kelly ruled out of Round 5 due to COVID-19 protocols,"
2022-04-05 06:40:39+00:00,mansfieldhosp,MDH,Updated hours for our COVID-19 Vaccination Clinic https://t.co/gYzTC1XqF2,0,0,"Mansfield, Victoria",Updated hours for our COVID-19 Vaccination Clinic https://t.co/gYzTC1XqF2
2022-04-05 06:40:37+00:00,OIA_NZ,OIA Requests In NZ,[Response] Department of Corrections replied about Corrections COVID-19 policies https://t.co/riFjNTB0Um,0,0,New Zealand,[Response] Department of Corrections replied about Corrections COVID-19 policies https://t.co/riFjNTB0Um
2022-04-05 06:40:37+00:00,OIA_NZ,OIA Requests In NZ,[Clarification] Cameron Baxter about Corrections COVID-19 policies https://t.co/yNgY4tdoYc,0,0,New Zealand,[Clarification] Cameron Baxter about Corrections COVID-19 policies https://t.co/yNgY4tdoYc
2022-04-05 06:40:33+00:00,DFallamhain,Daithí Ó Fallamháin,"@IrishTimes “I’m inspired by how science fought Covid-19. Can you recommend a college course”

20th Century Literat… https://t.co/UaZs3X9iko",0,3,"Westport, Co. Mayo","@IrishTimes “I’m inspired by how science fought Covid-19. Can you recommend a college course”

20th Century Literat… https://t.co/UaZs3X9iko"
2022-04-05 06:40:25+00:00,drubald,ubaldo,High incidence of Omicron infections despite a recent booster vaccination in triple vaccinated individuals. Vaccine… https://t.co/mH1fy1McR7,0,0,,High incidence of Omicron infections despite a recent booster vaccination in triple vaccinated individuals. Vaccine… https://t.co/mH1fy1McR7
2022-04-05 06:40:12+00:00,dis_positive,Disability Positive,"If you live in Cheshire, we would like to talk to you about your experience of support and advocacy since March 202… https://t.co/hBwugBv4fi",0,0,,"If you live in Cheshire, we would like to talk to you about your experience of support and advocacy since March 202… https://t.co/hBwugBv4fi"
2022-04-05 06:40:09+00:00,TheArticleTrunk,TheArticleTrunk,td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}IT Staff Augmentation: Before and After Pandemic (Cov… https://t.co/sLW49lZZQn,0,0,"New York, New York",td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}IT Staff Augmentation: Before and After Pandemic (Cov… https://t.co/sLW49lZZQn
2022-04-05 06:40:05+00:00,ReutersPolitics,Reuters Politics,U.S. Congress announces deal on $10 billion in COVID-19 funding https://t.co/RXN3QO26tr https://t.co/mKuGtcUU08,2,1,United States,U.S. Congress announces deal on $10 billion in COVID-19 funding https://t.co/RXN3QO26tr https://t.co/mKuGtcUU08
2022-04-05 06:40:05+00:00,AdriaanBeenen,Adriaan Beenen,Counties With Highest Vaccination Rates See More COVID-19 Cases Than Least Vaccinated https://t.co/zC9EpvDiLT via @epochtimes,2,0,,Counties With Highest Vaccination Rates See More COVID-19 Cases Than Least Vaccinated https://t.co/zC9EpvDiLT via @epochtimes
2022-04-05 06:40:03+00:00,thedextazlab,David Kisamfu,Shanghai Extends Covid-19 Lockdown As Case Count Continues To Rise https://t.co/YMr2ERGeOL,0,0,Tanzania,Shanghai Extends Covid-19 Lockdown As Case Count Continues To Rise https://t.co/YMr2ERGeOL
2022-04-05 06:40:03+00:00,eVisitorGuide,eVisitorGuide,"Although closed due to COVID-19, put @1959 Kitchen &amp; Bar on your ""must do"" list for your next trip to #Chicago. A… https://t.co/Dwl3j1MUJN",0,0,"CHI, MKE, STL & Nashville","Although closed due to COVID-19, put @1959 Kitchen &amp; Bar on your ""must do"" list for your next trip to #Chicago. A… https://t.co/Dwl3j1MUJN"
2022-04-05 06:40:00+00:00,HarryYorke1,Harry Yorke,"Confirmation today via @benrileysmith that a leaving do for Kate Josephs, ex-head of the Gov's covid-19 taskforce,… https://t.co/HgSQAGFbov",2,5,London,"Confirmation today via @benrileysmith that a leaving do for Kate Josephs, ex-head of the Gov's covid-19 taskforce,… https://t.co/HgSQAGFbov"
2022-04-05 06:40:00+00:00,CGTNGlobalBiz,CGTN Global Business,Shanghai on Monday finished collecting samples for nucleic acid testing from over 24 million residents as part of t… https://t.co/6Q0KRUz9Tt,0,1,Beijing,Shanghai on Monday finished collecting samples for nucleic acid testing from over 24 million residents as part of t… https://t.co/6Q0KRUz9Tt
