date,Post,media,datetime,desc,link,img
4 days ago,Country to watch: Bangladesh – Manila Bulletin,,2022-04-02 10:53:44.576164,bookmark_border,news.google.com/./articles/CBMiOWh0dHBzOi8vbWIuY29tLnBoLzIwMjIvMDQvMDIvY291bnRyeS10by13YXRjaC1iYW5nbGFkZXNoL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/IYTlSE5yoPGnRYQcPe1VewBXGn38XK7dIidrxI8SGe_1k1Hmii0U4jynzbcRj8Gw-wJARkHzwKLHdCg2d1MqIiTfAI66XdVBtLoecOztbuLL0GFF4bJ6q9R6QWHG8w6CLUgXtBy292wRtfw96JL9UERgKafDYIpRAU-OnKWKx0wKKw2G4t4SxbBVzU9_6q1WhD3IlEzUovqg13QFERSJjemkWVFZ9m7A4qP_JtbPX8morvA7zJcoekc3yOYAD1M=s0-w100-h100-dcFTiSaJoJ
5 days ago,Motorcycle diary to Bangladesh,,2022-04-01 10:53:44.576704,bookmark_border,news.google.com/./articles/CBMiWmh0dHBzOi8vd3d3LnRoZWhpbmR1LmNvbS9saWZlLWFuZC1zdHlsZS9tb3RvcmN5Y2xlLWRpYXJ5LXRvLWJhbmdsYWRlc2gvYXJ0aWNsZTY1Mjc3MjIyLmVjZdIBX2h0dHBzOi8vd3d3LnRoZWhpbmR1LmNvbS9saWZlLWFuZC1zdHlsZS9tb3RvcmN5Y2xlLWRpYXJ5LXRvLWJhbmdsYWRlc2gvYXJ0aWNsZTY1Mjc3MjIyLmVjZS9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/L4Jaj8Xb_miZAkT1qaHZzUBYlNUBk-4ZMkEeCTXajTzNcnZbVgFGfFF7pYZoZjLVGbnewN78qNKlA4Y9mbJWymhXMugfPNwPKZYBMj9fs1KqKI4MrVTggr_d2aeoIvt5rt1vkqDq-aCsFPbug7SGEc7Jl1qkeM3SipFbcILrT4a96D9mVW0j=s0-w100-h100-dcIQOKTDUG
21 minutes ago,"Domingo, senior players and the fracture in the Bangladesh dressing room | Cricbuzz.com - Cricbuzz",,,bookmark_border,news.google.com/./articles/CBMibmh0dHBzOi8vbS5jcmljYnV6ei5jb20vY3JpY2tldC1uZXdzLzEyMTgxNy9kb21pbmdvLXNlbmlvci1wbGF5ZXJzLWFuZC10aGUtZnJhY3R1cmUtaW4tYmFuZ2xhZGVzaC1kcmVzc2luZy1yb29t0gGBAWh0dHA6Ly9tLmNyaWNidXp6LmNvbS9hbXAvY3JpY2tldC1uZXdzLzEyMTgxNy9kb21pbmdvLXNlbmlvci1wbGF5ZXJzLWFuZC10aGUtZnJhY3R1cmUtaW4tdGhlLWJhbmdsYWRlc2gtZHJlc3Npbmctcm9vbS1jcmljYnV6emNvbQ?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/ovsRmtg9XuufjRIHgMEHHDNj6SaSKEizyJ55jILlbSJnsaglfQRFogLBaXm9hia6feyUD-cc-91PdoafxBvYNZ5Swv9lq9ZpkG2f89wfbilHL1DPhDCW9x4cKT4-WKY-FDhJfUWgKVT8QqwEzefHkJ66JwSHD3qN_uz8SClJborsshOTCSp8vMEDA_KxHaH7Z88xA-N09Q=s0-w100-h100-dchVGY7KEJ
18 hours ago,Over 55pc pass MBBS admission test in Bangladesh,,2022-04-05 16:53:44.577755,bookmark_border,news.google.com/./articles/CBMiWGh0dHBzOi8vd3d3Lm5ld2FnZWJkLm5ldC9hcnRpY2xlLzE2NzI5NC9vdmVyLTU1cGMtcGFzcy1tYmJzLWFkbWlzc2lvbi10ZXN0LWluLWJhbmdsYWRlc2jSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/SAi0uJx5a_kweUi61HUusX8Y457miMHOm2-9AOxn_lEhCszZceDmIZEAkNkjtc745j890tG4abLfeGbJ76pgFbC3iCpX4Up_oDZfQu8OWVzhBLA8EDeguANDomU=s0-w100-h100-dcLYOKUL0E
4 days ago,Bangladesh Ambassador opens Bangabandhu Corner at LPU,,2022-04-02 10:53:44.578294,bookmark_border,news.google.com/./articles/CAIiEGmLeTG0jNLzEqef-yYP8gAqGQgEKhAIACoHCAowyo-HCzD-tIUDMLyIyQY?uo=CAUiZmh0dHBzOi8vbS50cmlidW5laW5kaWEuY29tL25ld3MvamFsYW5kaGFyL2JhbmdsYWRlc2gtYW1iYXNzYWRvci1vcGVucy1iYW5nYWJhbmRodS1jb3JuZXItYXQtbHB1LTM4MjkwMNIBAA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/srD7lXHebbEvgnjdghYYRnirxHHEpafkAXxb6jA8rj1QW6XfV3sLNim8y6xS2-u-RER2BNU2ArtMtQo7zFEgOR0v060SRF_JoCgFFGNHNGLZOvIrEX0bgD64Qb0YGmqllxyp0R2UgGwOjcHr52B7QesQPWLlrFCBYNWPEktoGg_bwA=s0-w100-h100-p-df
6 days ago,Sri Lanka to tour Bangladesh in two-match ICC World Test Championship series,,2022-03-31 10:53:44.578840,bookmark_border,news.google.com/./articles/CBMiKGh0dHBzOi8vd3d3LmljYy1jcmlja2V0LmNvbS9uZXdzLzI1NTU5NDLSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/eNE9ilI15jSUdNVzTbJhTSyyHxePhTNcboGIH4y3w1vOhWItjwDDYp-d93iaqvBut3cx5XodK_bbT8fFT0l_dxJvfp1eHAL3IfhOMyWGdMjdOJTsclpxatlugEas-et0SJxXUxSB2Bx4UTLkkE7Whez3mSGXLj7OG3zGPU8RbZwVQn4sHFPwWEFqqzsjKdgR8DsmqVfuCw=s0-w100-h100-dcCTCQlKToiYcC
4 days ago,"Burma and Bangladesh - Regional Crisis Response Fact Sheet #3, Fiscal Year (FY) 2022 - Myanmar",,2022-04-02 10:53:44.579384,bookmark_border,news.google.com/./articles/CAIiEFcclZux1pTENOfI8yYSu_wqGQgEKhAIACoHCAow4OH9CjCg6_UCMJ-42gU?uo=CAUic2h0dHBzOi8vcmVsaWVmd2ViLmludC9yZXBvcnQvbXlhbm1hci9idXJtYS1hbmQtYmFuZ2xhZGVzaC1yZWdpb25hbC1jcmlzaXMtcmVzcG9uc2UtZmFjdC1zaGVldC0zLWZpc2NhbC15ZWFyLWZ5LTIwMjLSAQA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/AVF6zNBT8hDH7_DyTK2MNmEDZ6_runaGoQYNcsO4DX3AhdB5psDxXHpb8dYa-8sH-jg1fWzfyErIl3iDz8m6Nu1TM1rGTlmq_Cv7GiVnLHGGSx7WKZNKzSDtgXt5LaN_5-l9XEudbHsyfpZlaUcoHZVdOoQZo-7gRReseS7f4udfEnakSX1w5PIRGmcY90yUX-dQ0M1p_iCMrI-F2pNfoEWgY7UiHJ0guzhzgIKr2vvuSeRBVoU-TH93PEWsSay6tLn7MuB28iePEvFbTjVgNYDjIiUl_h2T2b1kjc_-hLWs5evEgPHQsQPNRQ=s0-w100-h100-dcCSKQJyEH
Mar 27,Pakistan greets Bangladesh on Independence Day,,,bookmark_border,news.google.com/./articles/CAIiEAGskqkCyEWH7wv3z_Rpb4oqGQgEKhAIACoHCAow2pqGCzD954MDMPTVigY?uo=CAUiigFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbmV3cy9pbnRlcm5hdGlvbmFsL3dvcmxkLW5ld3MvcGFraXN0YW4tZ3JlZXRzLWJhbmdsYWRlc2gtb24taW5kZXBlbmRlbmNlLWRheS9hcnRpY2xlc2hvdy85MDQ3ODEyMi5jbXPSAQA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/26T86zREPaDzRY8-lOYCUCNsoJRSI7ig0EQeAIftxMYrJm8gZF0auAvW-bgQOgx0HT4XCApSCtYm_8gEaAL6qozsKPzdSUZAuMdmHihxo5ygGjIKIB13xf-jP3I7N_d1rct1vR6lDVDgaJFr9Z7LUO1_PgVbAfWqw0ss06oEjQ2364FO_gqeGS_YqasZxw=s0-w100-h100-dckWWY6qkI
23 hours ago,"Bangladesh: Dhaka tops chart for excessive noise pollution, 3 times higher than accepted level",,2022-04-05 11:53:44.580434,bookmark_border,news.google.com/./articles/CBMiggFodHRwczovL3d3dy53aW9uZXdzLmNvbS92aWRlb3MvYmFuZ2xhZGVzaC1kaGFrYS10b3BzLWNoYXJ0LWZvci1leGNlc3NpdmUtbm9pc2UtcG9sbHV0aW9uLTMtdGltZXMtaGlnaGVyLXRoYW4tYWNjZXB0ZWQtbGV2ZWwtNDY4NDQ30gGGAWh0dHBzOi8vd3d3Lndpb25ld3MuY29tL3ZpZGVvcy9iYW5nbGFkZXNoLWRoYWthLXRvcHMtY2hhcnQtZm9yLWV4Y2Vzc2l2ZS1ub2lzZS1wb2xsdXRpb24tMy10aW1lcy1oaWdoZXItdGhhbi1hY2NlcHRlZC1sZXZlbC00Njg0NDcvYW1w?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/29YfL17NcZQJyhhd4Ivoa1Yimf0KmqP_sWqcKVBDDJMDW1wLTH53SnTncny4MZtxaH8z3J-8wfrCPe5GvzEbX7WkyG588COZAmI6Kr7hKkd0PXfIBOPyIqGu9VoV38cfuV0BoU9MdhCIY-f3ChbGTWP2nHstvdCGlGhPyvVwn8ap3mIaMxCRm6Gt8msAlejz8VzWPBiFlNu60oUf3K3zRpoShtsdbdjAv4w=s0-w100-h100-dcATaI7RUK
17 hours ago,Bangladesh MPs lambast commerce minister over price spirals,,2022-04-05 17:53:44.580974,bookmark_border,news.google.com/./articles/CBMiY2h0dHBzOi8vYmRuZXdzMjQuY29tL2Vjb25vbXkvMjAyMi8wNC8wNS9iYW5nbGFkZXNoLW1wcy1sYW1iYXN0LWNvbW1lcmNlLW1pbmlzdGVyLW92ZXItcHJpY2Utc3BpcmFsc9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/rqx30W02_aFNAqYkkPL_G36EBC3_hQBr6HSFdIIGzvwimM9pDQBV5MaquBQiwILDLT3qL0dDJPZc5VkfYh1XDLBtBZzz5thsalHchjkdZRtIregm5itEjL5j4GA2DuqlfZmMgqxhrlz2v-iz72AaSvt5BNBPr_6iv_w2TSitbz9Ad06QGSUYiM_2_c4=s0-w100-h100-dcMVWCriEJ
20 hours ago,Meghalaya: Two women held with 1800 Yaba tablets near Bangladesh border,,2022-04-05 14:53:44.581512,bookmark_border,news.google.com/./articles/CBMidWh0dHBzOi8vd3d3LmVhc3Rtb2pvLmNvbS9tZWdoYWxheWEvMjAyMi8wNC8wNS9tZWdoYWxheWEtdHdvLXdvbWVuLWhlbGQtd2l0aC0xODAwLXlhYmEtdGFibGV0cy1uZWFyLWJhbmdsYWRlc2gtYm9yZGVyL9IBdWh0dHBzOi8vd3d3LmVhc3Rtb2pvLmNvbS9tZWdoYWxheWEvMjAyMi8wNC8wNS9tZWdoYWxheWEtdHdvLXdvbWVuLWhlbGQtd2l0aC0xODAwLXlhYmEtdGFibGV0cy1uZWFyLWJhbmdsYWRlc2gtYm9yZGVyLw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/kppVV5dYyjmiOlBQyB5_aLsulWDe2-l6C-4nqdXeWsuxEMfby91LBEl4RYmCBJRN3w_QKH7-mD67mw_F2rL6zoTjbEG55UZg538CcRUQouG05mdyQrktYZmoJ41mfLHMFjLaEaN2KP3uXK13SPlkiR7t66j4aiqHcLIIve0-l4Gx=s0-w100-h100-dcgVCE5KoJ
2 days ago,Finding Inner Peace from Rohingya Cultural Experiences in Cox's Bazar - Bangladesh,,2022-04-04 10:53:44.582049,bookmark_border,news.google.com/./articles/CAIiEG4-kF7NmyGuUQuSi4wju1AqGQgEKhAIACoHCAow4OH9CjCg6_UCMJ-42gU?uo=CAUiZGh0dHBzOi8vcmVsaWVmd2ViLmludC9yZXBvcnQvYmFuZ2xhZGVzaC9maW5kaW5nLWlubmVyLXBlYWNlLXJvaGluZ3lhLWN1bHR1cmFsLWV4cGVyaWVuY2VzLWNveHMtYmF6YXLSAQA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/JB3GntvylOul0MLDgx1PsPViEQicDlM9yOAXWv-JyLnZLPvScUuRb8BE5zrEyW-mIVRsJMWPwOyg5QK8z4dupcLQYHyFwJQtcMfrWxB5qD9NwYffhJchtHpn9JpiOU0_feWa_kpWGfFxVLdNJfxSnv88pXZXuuuBe845jaUb59yL8SV-vYvpJCs=s0-w100-h100-dcAUCOQzKmiokC
3 days ago,Kamal urges the USA to make more investments in Bangladesh,,2022-04-03 10:53:44.582588,bookmark_border,news.google.com/./articles/CBMia2h0dHBzOi8vd3d3LmRoYWthdHJpYnVuZS5jb20vYnVzaW5lc3MvMjAyMi8wNC8wMy9rYW1hbC11cmdlcy10aGUtdXNhLXRvLW1ha2UtbW9yZS1pbnZlc3RtZW50cy1pbi1iYW5nbGFkZXNo0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/fU71GrirZD5pDWxG81f7aObSsjR-dCNfQ4JCjkInJSV6Gubl-49KewHKHAijFADdN00d5avnqQz5bggDiAkAtAeZP9GDYBZ40G6tIn8rmsEZYczsuq1SKMiNlCQWB3RYq2T_yanA=s0-w100-h100-dcDYGQxrTmRGsC
Yesterday,"Taskin, Shoriful ruled out of second South Africa Test",,,bookmark_border,news.google.com/./articles/CBMiKGh0dHBzOi8vd3d3LmljYy1jcmlja2V0LmNvbS9uZXdzLzI1NjM3MzbSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/UcADK0_YngxwlCpg1EIXdzvt63Hft4e9JUNY-A2oF7UcNCMybGb9BjnFT2sOVds15ooruz31TcpDhmsZVedYlJxs1AuwEWW0XGvyeRjndvW9Xvn7AVC8pq4ndQ0VuCxEOuGdjTReeYBq0y8nwdB2tTUsB1UPXAdf2fRc119JQP9AzRrn0jX7kc5PzbKgGjpF2m9fKocwTA=s0-w100-h100-dcgTCQtZQpmmgC
4 days ago,"Two Bangladeshi nationals apprehended by BSF, handed over to Border Guard Bangladesh",,2022-04-02 10:53:44.583661,bookmark_border,news.google.com/./articles/CAIiEBHsvoEQRV1XZHmiRTfo_j8qGQgEKhAIACoHCAowot7cCjD8xM4BMK7khgI?uo=CAUijAFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL2luZGlhL3N0b3J5L3R3by1iYW5nbGFkZXNoaS1uYXRpb25hbHMtYXBwcmVoZW5kZWQtYnktYnNmLWhhbmRlZC1vdmVyLXRvLWJvcmRlci1ndWFyZC1iYW5nbGFkZXNoLTE5MzI3NTItMjAyMi0wNC0wMtIBAA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/gNPAz6pXqauUEb70g2TwnAA2AgkWXMP4TCTWFPE-CoYWRzQEVV5MKJc64zCrEYhBFQaMGTTEvQaGQgR6pCoe-QZEPQI0ToFK15kfjWQ-8FJeabwhNFek0QXvYIsXomLnqM1UQHR2CqorMMXTzTQTid6C0sD3rrFuiA1ex3-j2pW0ehltOzlcPs2hgkPQ0joBqw=s0-w100-h100-dcAVCSTaUn4AsC
Mar 30,SCORPIONS To Perform At Madison Square Garden For Bangladesh's 50th Anniversary Of Independence,,,bookmark_border,news.google.com/./articles/CBMigQFodHRwczovL3d3dy5ibGFiYmVybW91dGgubmV0L25ld3Mvc2NvcnBpb25zLXRvLXBlcmZvcm0tYXQtbWFkaXNvbi1zcXVhcmUtZ2FyZGVuLWZvci1iYW5nbGFkZXNocy01MHRoLWFubml2ZXJzYXJ5LW9mLWluZGVwZW5kZW5jZS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/HAh6kEtAzOmRrWsd0PYDTIY-OX5K3Rs6OAqFWA5LDbBIz9dT-I8sdAxstKhIQQ_z0QJV1p1BsGbFTJpRVx9fwk26QcjTv92MkpeEO7J_9Ox9XKCAbJad628M-q09wU99kvTU06UPLP09JeBOuVCyVW8=s0-w100-h100-dcgRaeCw4L
Mar 27,England ease past Bangladesh to book Women’s World Cup semi-finals berth,,,bookmark_border,news.google.com/./articles/CBMidWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9zcG9ydC8yMDIyL21hci8yNy9lbmdsYW5kLWVhc2UtcGFzdC1iYW5nbGFkZXNoLXRvLWJvb2std29tZW5zLXdvcmxkLWN1cC1zZW1pLWZpbmFscy1iZXJ0aNIBdWh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS9zcG9ydC8yMDIyL21hci8yNy9lbmdsYW5kLWVhc2UtcGFzdC1iYW5nbGFkZXNoLXRvLWJvb2std29tZW5zLXdvcmxkLWN1cC1zZW1pLWZpbmFscy1iZXJ0aA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/_3aOAbURRJy3zPKsTH1crBbjG5Yq2FrT6nMMAADa3Ti35mqXelUFLMRi8_uwzv5ZANNyvhRy3_eJ3vB2yozfilc4EIr1LxsYq3907F14-3pIrWBuw5npIB5Hapy7ZUoDAsGqFw-Pn1q-GIVsa5r7InhYO1S2WDJWyv_MKG8_6UckpmV4Z6kW1CPTyT__jnuNdcIGKsE0Y7BNM7JNtNy6xN3fPlfhF0t55np5JuKAzkWcKYX2xQc3sH5Vm17QDs_UJv0yPrhUBVgX_73GjorbumrrYQWxQ7tPoe51f__GI5DlavyiY2LFXnyInjmVeaS1ewPSKVl-_4QskKP5-H7fRpxnC7tSifSJKHMPxQviUuZSpmBcM7ny9iuUCffDtPK6x4CJREZqYIezMBMtetF22HEVxpGxj5zWuJn-1f1vMKcX2k4u0WLv1BUnWuLbK_NsFEuAXqAaQZWb=s0-w100-h100-dcATCGYpoJ
2 days ago,Know About BRAC- Worlds Largest NGO That Impacted & Transformed Bangladesh Forever,,2022-04-04 10:53:44.585233,bookmark_border,news.google.com/./articles/CAIiELg7PjhL7oUpwN3pxRAq8pQqGQgEKhAIACoHCAowi-SDCzDL4v8CMOiniwY?uo=CAUifGh0dHBzOi8vdGhlbG9naWNhbGluZGlhbi5jb20vdXBsaWZ0aW5nL2tub3ctYWJvdXQtYnJhYy13b3JsZHMtbGFyZ2VzdC1uZ28tdGhhdC1pbXBhY3RlZC10cmFuc2Zvcm1lZC1iYW5nbGFkZXNoLWZvcmV2ZXItMzQ4MjXSAQA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/9EnanBMskfHS2vdd2-ozb_jLgklULL2a_QxpTOvvtiCFUFK6-dELm3dJx8F9ZK1eopaXVdm-SOrMs1JEV3O6QwLxy-mmnSL5sjzKs6ecHHzgxTG3JLR5-jzyC0ojEL-YhhLLiScbVnVyhe1thxWSPN0=s0-w100-h100-dcoQSKzJUI
10 hours ago,Bangladesh to build sea life aquarium in Cox's Bazar,,2022-04-06 00:53:44.585784,bookmark_border,news.google.com/./articles/CBMiXmh0dHBzOi8vYmRuZXdzMjQuY29tL2JhbmdsYWRlc2gvMjAyMi8wNC8wNi9iYW5nbGFkZXNoLXRvLWJ1aWxkLXNlYS1saWZlLWFxdWFyaXVtLWluLWNveHMtYmF6YXLSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/Q-3O0ezHv0NdzdnUGi4ymh4oZehrU2NWzi3DGQvltKi-Rqz4EkRHNogFyMIWLU1WH-dECyk3TUI7JUDeQUSzqJTx4g1aFiTGg5vHnMszWeIRPUUpXWTSGuJHGcgpHVceaJ2xlTwRpMLlvM_s9mxccgWuO8O4V0aPWQm7LvpUmx5bkobxqbcQpLxfBe8nJvlY9ww=s0-w100-h100-dcnSecShYK
17 hours ago,Bangladesh pitches sweeping new anti-discrimination bill to uphold equality,,2022-04-05 17:53:44.586323,bookmark_border,news.google.com/./articles/CBMidmh0dHBzOi8vYmRuZXdzMjQuY29tL2JhbmdsYWRlc2gvMjAyMi8wNC8wNS9iYW5nbGFkZXNoLXBpdGNoZXMtc3dlZXBpbmctbmV3LWFudGktZGlzY3JpbWluYXRpb24tYmlsbC10by11cGhvbGQtZXF1YWxpdHnSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/w3kAEQGNkZMILFSvvkIIalzoJW8Dad171K_b3El_SLJJ8rFjYTLFmmhNKbhIO0Wq__prcWqOK9AS5WWwpkETA2RcqD2uKz1vYhtXf0Sq5WmfGAwEdkoXNnlxaN4-7omCUKitg1l6g2VsV_d1QYSze74pJbttkUku0wewcvhbuSySV4DFvmEkweCpCCYNNszV3SE-XQzoE6sfVLQkzBmjqA5rEU2U=s0-w100-h100-dcCSOIiRYL
2 days ago,"Bangladesh reports one more Covid death, 61 fresh cases",,2022-04-04 10:53:44.586870,bookmark_border,news.google.com/./articles/CBMiXmh0dHBzOi8vd3d3Lm5ld2FnZWJkLm5ldC9hcnRpY2xlLzE2NzIyMC9iYW5nbGFkZXNoLXJlcG9ydHMtb25lLW1vcmUtY292aWQtZGVhdGgtNjEtZnJlc2gtY2FzZXPSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/g2m1AsXjpJpmNwpQg_l-ji7vX1FvF5JfYrqNSVfIb4wamBUfn86JnQ22naBpN3FHPfErlSPqOLQwYbd0V7ygvgfYK2j_6NnOaht6Cm2n7KjsMiOFX9IADaaPJnQ=s0-w100-h100-dcgSKKjCkF
5 days ago,Bangladesh an emerging power charting its own course: Daily Star contributor,,2022-04-01 10:53:44.587407,bookmark_border,news.google.com/./articles/CBMieGh0dHBzOi8vd3d3LnN0cmFpdHN0aW1lcy5jb20vYXNpYS9zb3V0aC1hc2lhL2JhbmdsYWRlc2gtYW4tZW1lcmdpbmctcG93ZXItY2hhcnRpbmctaXRzLW93bi1jb3Vyc2UtZGFpbHktc3Rhci1jb250cmlidXRvctIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/ZPcykkhvJbZerrxFHgLYoURmt_MexYJtMr-Xw8_Sx4l1WQAY1sUJT-lux5W2aFBXyZmJ1c9JF1MLwh5wKGoM1WZYGL9AIeu1Vu2_Ftq99Q8p-vDsyfUmRQe8wo6CK6pxS2wG5yxAj-RfqX0Pv-9dR7IFXn0F9XGCF70SYxt0T7r-iPII5jI3yxywNCrSuwMiikz_uZTV6HmjddzW7qds42hHrDuvy9DNOuQJQYaVCkzL_s0=s0-w100-h100-dcAXCGA7YiVKsB
14 hours ago,Sri Lanka wants to collaboratively work on the blue economy of Bangladesh,,2022-04-05 20:53:44.587944,bookmark_border,news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3LnRic25ld3MubmV0L2Vjb25vbXkvY29ycG9yYXRlcy9zcmktbGFua2EtaGlnaC1jb21taXNzaW9uZXItY2FsbHMtZGNjaS1wcmVzaWRlbnQtMzk3ODM00gFmaHR0cHM6Ly93d3cudGJzbmV3cy5uZXQvZWNvbm9teS9jb3Jwb3JhdGVzL3NyaS1sYW5rYS1oaWdoLWNvbW1pc3Npb25lci1jYWxscy1kY2NpLXByZXNpZGVudC0zOTc4MzQ_YW1w?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/kS1sPrY_1JMJON7y_vXI0zhjWFiv9nA07vI0WBQqUNPy8JdbKSzA0pEdhoO-DqUHavQkhu5Qn_AJKj-oByyGwiKBLxVpm3FMYgw-aKfoqcrbmlLmgmcBgKrt5NO12Q_Z4ayAKQIVlgnc39hNvzAETvqJDROAPDBDL2e3_MEljJZiyZQ7WC-i3i-e-SNjiX-OQzQ1IE7OHkd0utRGA2QpOunKO3RmgfiO0szYuR6dgJ0tf8Y6_V_nk3eYPw=s0-w100-h100-dcAWCOWDAne80ZNmQ
Mar 29,"Bangladesh, Government of -- Moody's affirms Bangladesh's Ba3 ratings, maintains stable outlook",,,bookmark_border,news.google.com/./articles/CBMiXmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9iYW5nbGFkZXNoLWdvdmVybm1lbnQtbW9vZHlzLWFmZmlybXMtYmFuZ2xhZGVzaHMtMTQyNzA2NTc2Lmh0bWzSAWZodHRwczovL2ZpbmFuY2UueWFob28uY29tL2FtcGh0bWwvbmV3cy9iYW5nbGFkZXNoLWdvdmVybm1lbnQtbW9vZHlzLWFmZmlybXMtYmFuZ2xhZGVzaHMtMTQyNzA2NTc2Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/25FNgPCecIqvMsW4aeunw_6wqTllVvbu-b2MdENB4e6f_Yez8Yw1-T_YEHDE0pHjG3AfHDG7kCGr-4kKPCdw9ic6StQ20WS3NCX20_qVzpFpIon90YRa8cE4FAn--FjgfkIjLBU=s0-w100-h100-dciaGUB7UH
Mar 30,CodeCrafters: An ‘American dream’ taking shape in Bangladesh’s IT industry,,,bookmark_border,news.google.com/./articles/CAIiECiegJbl7N8OOqSAKjlgUgoqGQgEKhAIACoHCAowiK-VCzDZkqsDMPqEhwc?uo=CAUicWh0dHBzOi8vd3d3LnRic25ld3MubmV0L2ZlYXR1cmVzL3Bhbm9yYW1hL2NvZGVjcmFmdGVycy1hbWVyaWNhbi1kcmVhbS10YWtpbmctc2hhcGUtYmFuZ2xhZGVzaHMtaXQtaW5kdXN0cnktMzkzNzQ20gEA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/eYrSlqiZjWRxrI-7a9PxHat2JwYRmnc2nEHqbjy17-IV7PjgucxKDCoXsMn5P6Puxw4cFceXXWx-1ObnUqtDVFJe-IbXBnaDKt2x9bxFtoDJO8EaHGV3op-WiKN7W6227bnMzLnGcMdTaGQ-tgfLu9DDfreOG8gfI0qa3f2TEWQKWIFmDh_yIjm4e9v4KkEOhm24xm4h4GfZsRpwKfdxk4D7viN5ZxJUYg4W6flaWGbVDVp3av7nyj2Hyw=s0-w100-h100-dcFSOOaJYK
3 days ago,Bangladesh most profitable unit of Marico’s int’l business,,2022-04-03 10:53:44.589508,bookmark_border,news.google.com/./articles/CAIiEJM6ceys1VEPINtmaGbk1mIqMwgEKioIACIQJbve6wuK-o8JJ5BGxJS9FCoUCAoiECW73usLivqPCSeQRsSUvRQwqKiHBw?uo=CAUicGh0dHBzOi8vd3d3LnRoZWRhaWx5c3Rhci5uZXQvYnVzaW5lc3MvZWNvbm9teS9uZXdzL2JhbmdsYWRlc2gtbW9zdC1wcm9maXRhYmxlLXVuaXQtbWFyaWNvcy1pbnRsLWJ1c2luZXNzLTI5OTY1NjHSAQA&hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/tYXklmsE7tLJ1z5tOn2Pd7d1mnAVyAKVIOwxTnv7D8QBhaMosITWnvbKTTTEF_QgGjjKXCGgeUXvuXSqq3HuiOLENss5YZsQJNK-mZA5wF3MSYOAosyZpwUbNA_SpeejBO6gYTvASApLyCzFQtD1KkzW50k0GMKPUPWI1cFJdN3VdbgtJuz6uCDqayWC8w2SpyzvQsD_TiRf2Ndw_gFHI0xalqg0rA9gXi3HV7Kdl2iuOTfLGzxdgtQ=s0-w100-h100-dcLRaC7RUK
