title,link,channel,views,time_published,snippet,verified_badge,extensions,Post,file_path
"""Pushpa"" Explained in Manipuri || Action/Drama movie explained in Manipuri",https://www.youtube.com/watch?v=UG2uZwZCcPk,"{'channel_name': 'Movie Story Manipur', 'channel_link': 'https://www.youtube.com/channel/UC3o1Qo_zRKv1G9c-vXHCDAg'}",778K views,1 month ago,Welcome to my channel Movie Story Manipur My name is Shanjitkumar sharma My Facebook page....,True,,"""Pushpa"" Explained in Manipuri || Action/Drama movie explained in Manipuri",26_05_2022-04_38_29-pushpa-partho.csv
Oo Oo Bolega Sala | Pushpa Songs | DSP | Samantha | Latest 2022 Telugu Song (Rap Version),https://www.youtube.com/watch?v=DQOy7ecwdj8,"{'channel_name': 'Yashvi Singh Music', 'channel_link': 'https://www.youtube.com/channel/UC5svlAnK-hBni819glTnPag'}",29M views,4 months ago,pushpa #alluarjun #ooantavaooooantava Show some love and support .❤️ Cover Song Credit :- Singer :- Janashin Khan Mixing ...,True,,Oo Oo Bolega Sala | Pushpa Songs | DSP | Samantha | Latest 2022 Telugu Song (Rap Version),26_05_2022-04_38_29-pushpa-partho.csv
"Daakko Daakko Meka Full Video Song |Pushpa Songs |Allu Arjun, Rashmika |DSP |Sivam |Sukumar",https://www.youtube.com/watch?v=pc_784hcQxI,"{'channel_name': 'Aditya Music', 'channel_link': 'https://www.youtube.com/c/adityamusic'}",15M views,4 months ago,Watch & Enjoy Daakko Daakko Meka (Telugu) Full Video Song From Pushpa Movie. #DakkoDakkoMeka #Pushpa #AlluArjun ...,True,4K,"Daakko Daakko Meka Full Video Song |Pushpa Songs |Allu Arjun, Rashmika |DSP |Sivam |Sukumar",26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Deleted Scene | Allu Arjun | Rashmika Mandanna | Fahadh Faasil | Sukumar | DSP,https://www.youtube.com/watch?v=SRhfmuStb1E,"{'channel_name': 'Mythri Movie Makers', 'channel_link': 'https://www.youtube.com/c/MythriMovieMakers'}",18M views,4 months ago,Pushpa Deleted Scene on Mythri Movie Makers. Pushpa Movie - Written and Directed by Sukumar. Produced by Naveen Yerneni ...,True,,Pushpa Deleted Scene | Allu Arjun | Rashmika Mandanna | Fahadh Faasil | Sukumar | DSP,26_05_2022-04_38_29-pushpa-partho.csv
"Pushpa: Saami Saami - Full Video Song In Hindi Talking Tom | Part-2😂 | Allu Arjun, Rashmika | SK Tom",https://www.youtube.com/watch?v=e16TZhVMlT4,"{'channel_name': 'SK Tom', 'channel_link': 'https://www.youtube.com/channel/UCuyIcfRfFzOoXhWL-kDL8EA'}",13M views,3 months ago,Sammi Sammi Sammi Song In Hindi Talking Tom | SK Tom Part-2 SECOND PART -2 plz WATCH ...,,4K,"Pushpa: Saami Saami - Full Video Song In Hindi Talking Tom | Part-2😂 | Allu Arjun, Rashmika | SK Tom",26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Movie में किसने कितने पैसे कमाए? by YouTopians,https://www.youtube.com/shorts/QLxnwlBoVY0,"{'channel_name': 'YouTopians', 'channel_link': 'https://www.youtube.com/c/YouTopians'}",593K views,7 days ago,,,,Pushpa Movie में किसने कितने पैसे कमाए? by YouTopians,26_05_2022-04_38_29-pushpa-partho.csv
"Eyy Poda Ithu Njaanaada (Malayalam) Full Video Song | Pushpa | Allu Arjun, Rashmika | DSP",https://www.youtube.com/watch?v=K-_U0SGDfDs,"{'channel_name': 'Aditya Music Malayalam', 'channel_link': 'https://www.youtube.com/c/AdityaMusicMalayalam'}",483K views,4 months ago,Watch & Enjoy #EyyPodaIthuNjaanaada Full Video Song From #Pushpa Movie. Latest Updates About #AlluArjun's Pushpa Click ...,,4K,"Eyy Poda Ithu Njaanaada (Malayalam) Full Video Song | Pushpa | Allu Arjun, Rashmika | DSP",26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Dialogue Promos | Back 2 Back | Allu Arjun | Rashmika | Fahadh Faasil | Sukumar | DSP,https://www.youtube.com/watch?v=q7pv48rWKak,"{'channel_name': 'Allu Arjun', 'channel_link': 'https://www.youtube.com/c/AlluArjun'}",3.7M views,5 months ago,Pushpa Dialogue Promos | Back 2 Back | Allu Arjun | Rashmika | Fahadh Faasil | Sukumar | DSP | Pushpa Movie - Written and ...,True,,Pushpa Dialogue Promos | Back 2 Back | Allu Arjun | Rashmika | Fahadh Faasil | Sukumar | DSP,26_05_2022-04_38_29-pushpa-partho.csv
"Oo Antava Mawa Telugu Lyrics | | Pushpa Songs |Allu Arjun, Rashmika |DSP |Sukumar |Samantha",https://www.youtube.com/watch?v=wnN_46WK1rE,"{'channel_name': 'Maa Paata Mee Nota', 'channel_link': 'https://www.youtube.com/channel/UCtgRkf8Id4y3viqFrH8mu-A'}",75M views,4 months ago,Aditya Music presents the most sizzling and #trending song of the year from the film #Pushpa. Sing along #Samantha's special ...,True,4K,"Oo Antava Mawa Telugu Lyrics | | Pushpa Songs |Allu Arjun, Rashmika |DSP |Sukumar |Samantha",26_05_2022-04_38_29-pushpa-partho.csv
"Saami Saami (Malayalam) Lyrical | Pushpa Songs | Allu Arjun, Rashmika | DSP | Sithara | Sukumar",https://www.youtube.com/watch?v=pRAGpP2F6-8,"{'channel_name': 'Aditya Music', 'channel_link': 'https://www.youtube.com/c/adityamusic'}",26M views,6 months ago,"SaamiSaami (Malayalam) | #Pushpa Songs | Allu Arjun, Rashmika | DSP | Sithara | Sukumar Watch & Enjoy #SaamiSaami ...",True,4K,"Saami Saami (Malayalam) Lyrical | Pushpa Songs | Allu Arjun, Rashmika | DSP | Sithara | Sukumar",26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Ji & Santu To Cheetah's Rescue! - Maddam Sir - Ep 448 - Full Episode - 14 March 2022,https://www.youtube.com/watch?v=nX0gbN1mqUI,"{'channel_name': 'Sony SAB', 'channel_link': 'https://www.youtube.com/c/sonysab'}",1.4M views,1 month ago,Episode 448: Pushpa Ji & Santu To Cheetah's Rescue! ----------------------------------------------- Cheetah's wife came police station to ...,True,,Pushpa Ji & Santu To Cheetah's Rescue! - Maddam Sir - Ep 448 - Full Episode - 14 March 2022,26_05_2022-04_38_29-pushpa-partho.csv
"Eyy Maga Idhu Nan Jagaa Full Video Song | Pushpa (Kannada) | Allu Arjun, Rashmika|DSP| Vijay Prakash",https://www.youtube.com/watch?v=s_oPgWZ49pw,"{'channel_name': 'Aditya Music Kannada', 'channel_link': 'https://www.youtube.com/user/MyKannadaSongs'}",362K views,4 months ago,Watch & Enjoy #EyyMagaIdhuNanJagaa Full Video Song From #Pushpa Movie. Latest Updates About #AlluArjun's Pushpa Click ...,True,4K,"Eyy Maga Idhu Nan Jagaa Full Video Song | Pushpa (Kannada) | Allu Arjun, Rashmika|DSP| Vijay Prakash",26_05_2022-04_38_29-pushpa-partho.csv
Kacha Badam Song | Pushpa Movie Funny Video 😂🤪| Kacha Badam | Pushpa | Allahabadi Billa,https://www.youtube.com/watch?v=SrhjuMrHYQQ,"{'channel_name': 'Allahabadi Billa', 'channel_link': 'https://www.youtube.com/channel/UCllNeAfGxsdfwuDS8E0BRJA'}",789K views,2 months ago,my name Aryan and welcome to my call _new comedy video _new funnYouTube channel _new billu comedy _new billu funnyy ...,,,Kacha Badam Song | Pushpa Movie Funny Video 😂🤪| Kacha Badam | Pushpa | Allahabadi Billa,26_05_2022-04_38_29-pushpa-partho.csv
"Saami Saami (Telugu) | Pushpa | Dance Cover | Nainika & Thanaya | Allu Arjun, Rashmika | DSP",https://www.youtube.com/watch?v=ukkyYz-7Ft0,"{'channel_name': 'Nainika Thanaya', 'channel_link': 'https://www.youtube.com/c/NainikaThanaya'}",18M views,5 months ago,#SaamiSaami #Pushpa #alluarjun.,True,4K,"Saami Saami (Telugu) | Pushpa | Dance Cover | Nainika & Thanaya | Allu Arjun, Rashmika | DSP",26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Ka Pyar | Allu Arjun & Rashmika Romantic Scene| Pushpa: The Rise | Amazon Prime Video,https://www.youtube.com/watch?v=0EmrK21bb-U,"{'channel_name': 'Amazon Prime Video India', 'channel_link': 'https://www.youtube.com/c/PrimeVideoIN'}",6.3M views,4 months ago,Presenting the cute chemistry moment between Pushpa & Srivalli where Pushpa touches Srivalli without her permission and gets ...,True,,Pushpa Ka Pyar | Allu Arjun & Rashmika Romantic Scene| Pushpa: The Rise | Amazon Prime Video,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa movie dialogue competition song mix by Dj mehboob m7,https://www.youtube.com/watch?v=ncv-CCkasQ4,"{'channel_name': 'DJ MEHBOOB M7', 'channel_link': 'https://www.youtube.com/channel/UCA70utU6iNAbiGhX10ELlbw'}",10M views,5 months ago,,,,Pushpa movie dialogue competition song mix by Dj mehboob m7,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Gujarati Comedy | Marvel Gujarati | Pushpa Comedy Scene,https://www.youtube.com/watch?v=tejf5nsh-pk,"{'channel_name': 'Marvel Gujarati', 'channel_link': 'https://www.youtube.com/c/marvelgujarati'}",799K views,2 months ago,"Pushpa Gujarati Dub by Marvel Gujarati. Pushpa has had 10 thousand Rupees ""Mavo"" from Hargovanbhai's shop.",,,Pushpa Gujarati Comedy | Marvel Gujarati | Pushpa Comedy Scene,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Ji Sells Her Jewellery For Money! | Maddam Sir - Ep 380 | Full Episode | 24 Dec 2021,https://www.youtube.com/watch?v=1-FGw7Qlplo,"{'channel_name': 'Sony SAB', 'channel_link': 'https://www.youtube.com/c/sonysab'}",2M views,4 months ago,Episode 380: Pushpa Ji Sells Her Jewellery For Money! ----------------------------------------------- DCP tells Hassena to pay for the ...,True,CC,Pushpa Ji Sells Her Jewellery For Money! | Maddam Sir - Ep 380 | Full Episode | 24 Dec 2021,26_05_2022-04_38_29-pushpa-partho.csv
PUSHPA 2 THE RULE - ALLU ARJUN INTRO FIRST LOOK TEASER|PUSHPA 2 OFFICIAL TRAILER|ALLU ARJUN|RASHMIKA,https://www.youtube.com/watch?v=IgrfK4IMvaI,"{'channel_name': 'RRR Films', 'channel_link': 'https://www.youtube.com/c/RRRFilms'}",35K views,2 days ago,PUSHPA 2 THE RULE - ALLU ARJUN INTRO FIRST LOOK TEASER|PUSHPA 2 OFFICIAL TRAILER|ALLU ARJUN|RASHMIKA ...,,New,PUSHPA 2 THE RULE - ALLU ARJUN INTRO FIRST LOOK TEASER|PUSHPA 2 OFFICIAL TRAILER|ALLU ARJUN|RASHMIKA,26_05_2022-04_38_29-pushpa-partho.csv
"Srivalli Song Performance By Sid Sriram |Pushpa Pre-Release Event |Allu Arjun,Rashmika, Fahadh Faasi",https://www.youtube.com/watch?v=WAQrWlPVbHk,"{'channel_name': 'Aditya Music', 'channel_link': 'https://www.youtube.com/c/adityamusic'}",3.1M views,5 months ago,Watch & Enjoy Srivalli Song Performance By Sid Sriram At #Pushpa Pre-Release Event. Written and Directed by Sukumar.,True,,"Srivalli Song Performance By Sid Sriram |Pushpa Pre-Release Event |Allu Arjun,Rashmika, Fahadh Faasi",26_05_2022-04_38_29-pushpa-partho.csv
Pushpa 2 Official Trailer | Allu Arjun | Rashmika | Fahadh Faasil | Sukumar | Devi Sri Prasad,https://www.youtube.com/watch?v=iFsA4bIMerI,"{'channel_name': 'Cinematic Pro Studio', 'channel_link': 'https://www.youtube.com/c/CinematicProStudios'}",1.9M views,13 days ago,Pushpa 2 Official Trailer | Allu Arjun | Rashmika | Fahadh Faasil | Sukumar | Devi Sri Prasad ▻ Subscribe To Cinematic Pro Studio ...,,,Pushpa 2 Official Trailer | Allu Arjun | Rashmika | Fahadh Faasil | Sukumar | Devi Sri Prasad,26_05_2022-04_38_29-pushpa-partho.csv
pushpa movies mistakes in kannada |rashmika mandanna |pushpa false,https://www.youtube.com/watch?v=PG5pAAWn0XI,"{'channel_name': 'BEST FACTS IN KANNADA', 'channel_link': 'https://www.youtube.com/channel/UCkhUGalEtMKLzM1VVqjLbEg'}",148K views,3 months ago,pushpa movies mistakes in kannada |rashmika mandanna |pushpa false hello friends I'm creating this video is only for ...,,,pushpa movies mistakes in kannada |rashmika mandanna |pushpa false,26_05_2022-04_38_29-pushpa-partho.csv
🤣🤣🤣funnyshorts#anujaggarwal#pushpa,https://www.youtube.com/shorts/XqiG8F1AMec,"{'channel_name': 'anujaggarwal', 'channel_link': 'https://www.youtube.com/channel/UC2FgrezWgsN4KogSzFcbKeA'}",228 views,6 hours ago,,,New,🤣🤣🤣funnyshorts#anujaggarwal#pushpa,26_05_2022-04_38_29-pushpa-partho.csv
"Oo Chollunno.. Oo Oo Chollunno (Malayalam) Lyrical |Pushpa Songs | Allu Arjun, Rashmika |DSP | Ramya",https://www.youtube.com/watch?v=zBAygFebpaI,"{'channel_name': 'Aditya Music', 'channel_link': 'https://www.youtube.com/c/adityamusic'}",8.3M views,5 months ago,Watch & Enjoy #OoChollunnoOoOoChollunno Lyrical Song From #Pushpa Movie. Audio Also Available on Spotify▻ ...,True,,"Oo Chollunno.. Oo Oo Chollunno (Malayalam) Lyrical |Pushpa Songs | Allu Arjun, Rashmika |DSP | Ramya",26_05_2022-04_38_29-pushpa-partho.csv
Teri Jhalak Asharfi Dance - Pushpa | Srivalli | Ajay Poptron Dance Video,https://www.youtube.com/watch?v=BtqbaGoB0pE,"{'channel_name': 'Ajay Poptron Official', 'channel_link': 'https://www.youtube.com/user/AJAYPOPTRON'}",1.9M views,3 months ago,Nazrein Milte Hi Naazron Se Nazron Ko Churaye Kaisi Yeh Haaya Teri Jo Tu Palkon Ko Jhukaye Rab Jo Poshida Hai Usko ...,True,,Teri Jhalak Asharfi Dance - Pushpa | Srivalli | Ajay Poptron Dance Video,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa and his way of working | Pushpa: The rise | @Allu Arjun's best dialogue | Amazon Prime Video,https://www.youtube.com/watch?v=5nmUzjxWAb4,"{'channel_name': 'Amazon Prime Video India', 'channel_link': 'https://www.youtube.com/c/PrimeVideoIN'}",1.5M views,4 weeks ago,"Amazon Prime Video presents you a glimpse of Pushpa's attitude and work ethics. Pushpa Raj (Allu Arjun) , a coolie, volunteers to ...",True,,Pushpa and his way of working | Pushpa: The rise | @Allu Arjun's best dialogue | Amazon Prime Video,26_05_2022-04_38_29-pushpa-partho.csv
"101 Mistakes In Pushpa - Many Mistakes In ""Pushpa - The Rise"" Full Hindi Movie - Allu Arjun",https://www.youtube.com/watch?v=akyhp2b5JiQ,"{'channel_name': 'Mistake Counter', 'channel_link': 'https://www.youtube.com/c/MistakeCounter'}",2.5M views,2 months ago,"Iss Video Me Maine ""Pushpa Full Movie"" Ki Kuch Mistakes Ke Baare Me Bataya Hai. #Pushpa #PushpaTheRise #AlluArjun ...",True,,"101 Mistakes In Pushpa - Many Mistakes In ""Pushpa - The Rise"" Full Hindi Movie - Allu Arjun",26_05_2022-04_38_29-pushpa-partho.csv
Maddam sir - Pushpa Ji In Trouble - Ep 338 - Full Episode - 5th November 2021,https://www.youtube.com/watch?v=0VM0-HZ_rII,"{'channel_name': 'Sony SAB', 'channel_link': 'https://www.youtube.com/c/sonysab'}",1.9M views,6 months ago,"Episode 338: Pushpa Ji In Trouble -------------------------------------- Karishma, Haseena, Santosh and Cheetah go running to see ...",True,CC,Maddam sir - Pushpa Ji In Trouble - Ep 338 - Full Episode - 5th November 2021,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Raaj Bangla Comedy Video/Pushpa Raaj Spoof Bangla Version Comedy Video/Purulia New Comedy,https://www.youtube.com/watch?v=8oc7n2cL7a0,"{'channel_name': 'Bangla Vines', 'channel_link': 'https://www.youtube.com/channel/UCFI-ux5azQ6zgxlXl0Gog4w'}",914K views,3 months ago,BANGLA_VINES#Newbanglacomedyvideo#pushpamoviebanglacomdey#pushparajcomedyvideo#pushpamoviebanglaversiom# ...,,4K,Pushpa Raaj Bangla Comedy Video/Pushpa Raaj Spoof Bangla Version Comedy Video/Purulia New Comedy,26_05_2022-04_38_29-pushpa-partho.csv
Who Is Pushpa's Father? | Allu Arjun Emotional Scene | Pushpa: The Rise | Amazon Prime Video,https://www.youtube.com/watch?v=3E4I4eS0nHA,"{'channel_name': 'Amazon Prime Video India', 'channel_link': 'https://www.youtube.com/c/PrimeVideoIN'}",457K views,1 month ago,Amazon Prime Video presents you the emotional scene from Pushpa: The Rise movie. This scene will make you feel emotional as ...,True,,Who Is Pushpa's Father? | Allu Arjun Emotional Scene | Pushpa: The Rise | Amazon Prime Video,26_05_2022-04_38_29-pushpa-partho.csv
#PushpaTrailer (Kannada) | Pushpa The Rise | Allu Arjun | Rashmika | Fahadh Faasil | Sukumar | DSP,https://www.youtube.com/watch?v=uU4_YJmD_MY,"{'channel_name': 'Allu Arjun', 'channel_link': 'https://www.youtube.com/c/AlluArjun'}",3.8M views,5 months ago,PushpaTheRise Kannada Trailer Out Now . Written and Directed by Sukumar. Produced by Naveen Yerneni and Y. Ravi Shankar ...,True,4K,#PushpaTrailer (Kannada) | Pushpa The Rise | Allu Arjun | Rashmika | Fahadh Faasil | Sukumar | DSP,26_05_2022-04_38_29-pushpa-partho.csv
गावठी पुष्पा😂| Gavthi Pushpa Comedy | Pushpa Movie Spoof😂|Marathi Funny/Comedy Video| #Pushpa comedy,https://www.youtube.com/watch?v=2otVlfJCBsg,"{'channel_name': 'Vaibhav Thombare Vines', 'channel_link': 'https://www.youtube.com/c/VaibhavThombareVines'}",1M views,3 months ago,"Hi friends, i am Vaibhav Thombare Actor and Director of vadivarchi Story.i would like to make marathi funny comedy. you like then ...",True,,गावठी पुष्पा😂| Gavthi Pushpa Comedy | Pushpa Movie Spoof😂|Marathi Funny/Comedy Video| #Pushpa comedy,26_05_2022-04_38_29-pushpa-partho.csv
Oo Antava..Oo Antava(Telugu)//Pushpa//Dance Video//Pawan Prajapat Choreography,https://www.youtube.com/watch?v=-kUC6ZY__Cc,"{'channel_name': 'Pawan Dance Classes', 'channel_link': 'https://www.youtube.com/channel/UCi3vlSUrciG5Y4UhXp-NHJg'}",935K views,3 months ago,Pawan Dance Classes.,True,,Oo Antava..Oo Antava(Telugu)//Pushpa//Dance Video//Pawan Prajapat Choreography,26_05_2022-04_38_29-pushpa-partho.csv
Srivalli | Pushpa | Allu Arjun | Mom Daughter Dance | Nivi and Ishanvi | Laasya,https://www.youtube.com/watch?v=rntdCS_HW4A,"{'channel_name': 'Laasya', 'channel_link': 'https://www.youtube.com/c/Laasyadancechannel'}",3.9M views,3 months ago,"Simple choreography for the super hit song ""Srivalli"" from the movie ""Pushpa"". Dance style: Bollywood, fusion, indian Performed ...",True,4K,Srivalli | Pushpa | Allu Arjun | Mom Daughter Dance | Nivi and Ishanvi | Laasya,26_05_2022-04_38_29-pushpa-partho.csv
"#SaamiSaami - Video Song(Telugu)| Pushpa Songs | Allu Arjun, Rashmika | Mounika | DSP| Sukumar",https://www.youtube.com/watch?v=S9p8h65_Atw,"{'channel_name': 'Aditya Music', 'channel_link': 'https://www.youtube.com/c/adityamusic'}",11M views,5 months ago,Watch & Enjoy #SaamiSaami Video Song From #Pushpa Movie. #pushpasongs #pushpasamisamisong #saamisaami #samisami ...,True,,"#SaamiSaami - Video Song(Telugu)| Pushpa Songs | Allu Arjun, Rashmika | Mounika | DSP| Sukumar",26_05_2022-04_38_29-pushpa-partho.csv
पुष्पा के चाहोना Pushpa Ke Chahona |Singer Laxman Singh | Theth Nagpuri New Song |New Nagpuri Song,https://www.youtube.com/watch?v=zzbo6B6K930,"{'channel_name': 'Nagpuri World Music', 'channel_link': 'https://www.youtube.com/c/NagpuriWorldMusic'}",31K views,2 days ago,______⤵️ :- Uploaded By -: ⤵️______ ☆ :- Nagpuri World Music -:☆ • : वीडियोग्राफी ...,,New,पुष्पा के चाहोना Pushpa Ke Chahona |Singer Laxman Singh | Theth Nagpuri New Song |New Nagpuri Song,26_05_2022-04_38_29-pushpa-partho.csv
"Srivalli Bengali Version Ft. Usha Uthup | Pushpa | Allu Arjun, Rashmika | DSP | Sukumar",https://www.youtube.com/watch?v=wv8ozBEg-yY,"{'channel_name': 'Aditya Music', 'channel_link': 'https://www.youtube.com/c/adityamusic'}",1.9M views,2 months ago,Watch And Enjoy - #Srivalli Bengali Version Promo Ft. Usha Uthup From #Pushpa Movie #Srivalli #UshaUthup #PushpaTheRise ...,True,,"Srivalli Bengali Version Ft. Usha Uthup | Pushpa | Allu Arjun, Rashmika | DSP | Sukumar",26_05_2022-04_38_29-pushpa-partho.csv
"#Pushpa - The Rise (Telugu) - Daakko Daakko Meka | Allu Arjun, Rashmika | DSP | Sivam | Sukumar",https://www.youtube.com/watch?v=gKKDbWAKL9U,"{'channel_name': 'Aditya Music Telugu', 'channel_link': 'https://www.youtube.com/c/AdityaMusicNMovies'}",44M views,8 months ago,PushpaFirstSingle #DakkoDakkoMeka #Pushpa #AlluArjun The much-awaited song of Icon Star Allu Arjun's Pushpa is Dakko ...,True,4K,"#Pushpa - The Rise (Telugu) - Daakko Daakko Meka | Allu Arjun, Rashmika | DSP | Sivam | Sukumar",26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Part 2 Latest Updates revealed by Sukumar.|Pushpa The Rule | Allu Arjun | Rashmika |Pushpa 2,https://www.youtube.com/watch?v=5pR8lQLB8xI,"{'channel_name': 'VJ Cinema', 'channel_link': 'https://www.youtube.com/channel/UCxWz4VNPBhG95i_l2g3qM8A'}",4.6K views,4 days ago,Pushpa Part 2 Latest Updates revealed by Sukumar.|Pushpa The Rule|Allu Arjun|Rashmika|Pushpa 2 @VJ Cinema ...,,New,Pushpa Part 2 Latest Updates revealed by Sukumar.|Pushpa The Rule | Allu Arjun | Rashmika |Pushpa 2,26_05_2022-04_38_29-pushpa-partho.csv
পিছিয়ে গেলো RRR মুভির মুক্তির দিন ! World Wide PUSHPA মুভির বিশাল আয় ! STAR GOLPO,https://www.youtube.com/watch?v=dowNuV8GEV0,"{'channel_name': 'Star Golpo', 'channel_link': 'https://www.youtube.com/c/StarGolpo'}",80K views,4 months ago,pushpa #RRR #Alluarjun #stargolpo Fair Use Disclaimer: ================= This channel may use some copyrighted ...,True,,পিছিয়ে গেলো RRR মুভির মুক্তির দিন ! World Wide PUSHPA মুভির বিশাল আয় ! STAR GOLPO,26_05_2022-04_38_29-pushpa-partho.csv
Saab me Saab me //new Santhali video 2022 // pushpa raj Allu Arjun movie,https://www.youtube.com/watch?v=mPBxMqmNDns,"{'channel_name': 'Renge kora official', 'channel_link': 'https://www.youtube.com/channel/UCqoUnh5QQPWIb4aheVSwVLQ'}",420K views,2 months ago,Saab me Saab me //new Santhali video 2022 // pushpa raj Allu Arjun movie saame saame songs pushpa saame saame santali ...,,,Saab me Saab me //new Santhali video 2022 // pushpa raj Allu Arjun movie,26_05_2022-04_38_29-pushpa-partho.csv
Allu Arjun And Rashmika Mandanna Cute Moments @ Pushpa Press Meet | Mana Stars,https://www.youtube.com/watch?v=WvPKDuWOZds,"{'channel_name': 'Mana Stars', 'channel_link': 'https://www.youtube.com/channel/UCLxyhRCoJnRxyGan3YBHm6A'}",25M views,5 months ago,"Watch #AlluArjun And #RashmikaMandanna Cute Moments @ #Pushpa Press Meet For more videos about Telugu cinema, ...",True,,Allu Arjun And Rashmika Mandanna Cute Moments @ Pushpa Press Meet | Mana Stars,26_05_2022-04_38_29-pushpa-partho.csv
JHUKEGA NAHI | FULL HD | #pushpa #dialogue | Allu Arjun Best Dialogues,https://www.youtube.com/watch?v=nTcci27QO1I,"{'channel_name': 'देश मेरे', 'channel_link': 'https://www.youtube.com/user/karan41408'}",4M views,3 months ago,Subscribe to watch next part Hello friends Thank you for watching and don't forget to subscribe have a nice time #pushpa ...,,,JHUKEGA NAHI | FULL HD | #pushpa #dialogue | Allu Arjun Best Dialogues,26_05_2022-04_38_29-pushpa-partho.csv
pushpa au kacha badam || Odia Comedy || Chandan biswal,https://www.youtube.com/watch?v=ryCP_WyPo08,"{'channel_name': 'Chandan Biswal', 'channel_link': 'https://www.youtube.com/c/chandanBiswal'}",2.6M views,2 months ago,Don't miss your chance to get an exclusive welcome b0nus up to ₹12000 from Parimatch! pushpa au kacha badam odia comedy ...,True,,pushpa au kacha badam || Odia Comedy || Chandan biswal,26_05_2022-04_38_29-pushpa-partho.csv
Pushpa 2 Release Date Update | Deeksha Sharma,https://www.youtube.com/watch?v=dE40UOYcjFI,"{'channel_name': 'Filmi Indian', 'channel_link': 'https://www.youtube.com/c/FilmiIndian'}",1.3M views,2 weeks ago,Pushpa 2 Release Date Update Reaction By Deeksha Sharma. Pushpa 2 The Rule is the much awaited sequel to Allu Arjun Pan ...,True,4K,Pushpa 2 Release Date Update | Deeksha Sharma,26_05_2022-04_38_29-pushpa-partho.csv
Maddam sir - Mira And Pushpa Ji Disguise As Laborers - Ep 367 - Full Episode - 9th December 2021,https://www.youtube.com/watch?v=eQUgy4lPjGA,"{'channel_name': 'Sony SAB', 'channel_link': 'https://www.youtube.com/c/sonysab'}",3M views,5 months ago,Episode 367 - Mira And Pushpa Ji Disguise As Labourers ------------------------------------------------------- Karishma Singh is admitted to ...,True,CC,Maddam sir - Mira And Pushpa Ji Disguise As Laborers - Ep 367 - Full Episode - 9th December 2021,26_05_2022-04_38_29-pushpa-partho.csv
Oo Antava Oo Oo Antava Dance Cover | Pushpa Telugu Songs | Allu arjun | Samantha | Prantika Adhikary,https://www.youtube.com/watch?v=cQgi7Q8q3nA,"{'channel_name': 'PANKAJ ADHIKARY', 'channel_link': 'https://www.youtube.com/c/pankajAdhikaryallrounder'}",3.4M views,3 months ago,Oo Antava Oo Oo Antava Dance Cover | Pushpa Telugu Movie Songs | Allu arjun | Samantha | Prantika Adhikary | Please Don't ...,True,,Oo Antava Oo Oo Antava Dance Cover | Pushpa Telugu Songs | Allu arjun | Samantha | Prantika Adhikary,26_05_2022-04_38_29-pushpa-partho.csv
(77 Mistakes) Pushpa Full Movie: Hindi | Allu Arjun | Plenty Mistakes In Pushpa Full Movie Hindi |,https://www.youtube.com/watch?v=rC0O6JtEPBs,"{'channel_name': 'The Final Fact', 'channel_link': 'https://www.youtube.com/c/TheFinalFact'}",542K views,4 months ago,... . Find Me On:- INSTAGRAM- @iamjai3998 https://www.instagram.com/iamjai3998 . ☆About Pushpa Full Movie Hindi Allu Arjun ...,True,,(77 Mistakes) Pushpa Full Movie: Hindi | Allu Arjun | Plenty Mistakes In Pushpa Full Movie Hindi |,26_05_2022-04_38_29-pushpa-partho.csv
"#Srivalli Full Video Song (Kannada) | Pushpa - The Rise | Allu Arjun, Rashmika | DSP | Sid SriRam",https://www.youtube.com/watch?v=7uNocixtIr4,"{'channel_name': 'Aditya Music Kannada', 'channel_link': 'https://www.youtube.com/user/MyKannadaSongs'}",2.5M views,4 months ago,Watch & Enjoy Srivalli Full Video Song (Kannada) From #Pushpa Movie . Song Name: Sri Valli Singer: Sid Sriram Lyrics: ...,True,4K,"#Srivalli Full Video Song (Kannada) | Pushpa - The Rise | Allu Arjun, Rashmika | DSP | Sid SriRam",26_05_2022-04_38_29-pushpa-partho.csv
Pushpa Mashup | @DJ Harshal & Sunix Thakor | 2022,https://www.youtube.com/watch?v=ytyyAeVahPs,"{'channel_name': 'Sunix Thakor', 'channel_link': 'https://www.youtube.com/c/SunixThakor'}",1M views,3 months ago,Presenting You The Blockbuster Mashup of the Year Pushpa Mashup Music - DJ Harshal Video - Sunix Thakor #Pushpa ...,True,,Pushpa Mashup | @DJ Harshal & Sunix Thakor | 2022,26_05_2022-04_38_29-pushpa-partho.csv
