title,link,channel,views,time_published,snippet,verified_badge,extensions,Post,file_path
How to watch Spider-Man No Way Home movie for free! (READ DESCRIPTION),https://www.youtube.com/shorts/bCsMBfMJdgQ,"{'channel_name': 'Silenzio News', 'channel_link': 'https://www.youtube.com/channel/UCi3C3ZNd91iGJYcTCWYuSHQ'}",182K views,5 months ago,#spiderman #spidermannowayhome #shorts.,,,How to watch Spider-Man No Way Home movie for free! (READ DESCRIPTION),26_05_2022-12_20_01-Spiderman no way home-partho.csv
Matt Murdock & Happy Deleted Scene | Spider-Man: No Way Home,https://www.youtube.com/watch?v=xrb2JPoUZoA,"{'channel_name': 'Mr. Mergz', 'channel_link': 'https://www.youtube.com/c/MergzGaming'}",23K views,2 months ago,"Every video on my channel is made with Love and Hard work, So don't forget to leave a Like. Also please hit the SUBSCRIBE ...",,,Matt Murdock & Happy Deleted Scene | Spider-Man: No Way Home,26_05_2022-12_20_01-Spiderman no way home-partho.csv
"Guys, Far From Home is So Good",https://www.youtube.com/watch?v=ImPdspd0RG0,"{'channel_name': 'The Cosmonaut Variety Hour', 'channel_link': 'https://www.youtube.com/c/cosmonautvarietyhour'}",2.1M views,2 years ago,Patreon: https://www.patreon.com/cosmonautvarietyhour BUY A SHIRT: ...,True,,"Guys, Far From Home is So Good",26_05_2022-12_20_01-Spiderman no way home-partho.csv
Amazing Shots of SPIDER-MAN: NO WAY HOME,https://www.youtube.com/watch?v=iy85vJZPFko,"{'channel_name': 'Amazing Shots', 'channel_link': 'https://www.youtube.com/c/AmazingShots'}",10K views,8 days ago,Amazing Shots of Spider-Man: No Way Home Director : Jon Watts Director of photography : Mauro Fiore Music : Krutikov Music ...,,4K,Amazing Shots of SPIDER-MAN: NO WAY HOME,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Tobey And Andrew Entry🔥 in Spiderman no way home,https://www.youtube.com/shorts/WRvAgJMo5-k,"{'channel_name': 'Skydoo', 'channel_link': 'https://www.youtube.com/c/Skydoo'}",6.9M views,4 months ago,,True,,Tobey And Andrew Entry🔥 in Spiderman no way home,26_05_2022-12_20_01-Spiderman no way home-partho.csv
How Spider-Man Should Have Ended,https://www.youtube.com/watch?v=MtMs-7gX500,"{'channel_name': 'How It Should Have Ended', 'channel_link': 'https://www.youtube.com/howitshouldhaveended'}",4.7M views,5 months ago,This episode was a fun trip down memory lane. Spider-Man 3 HISHE was the kick off for many things for this channel. There were ...,True,Fundraiser,How Spider-Man Should Have Ended,26_05_2022-12_20_01-Spiderman no way home-partho.csv
"SPIDER-MAN: NO WAY HOME - Teaser Trailer Concept (2021) | Tom Holland, Andrew Garfield Movie",https://www.youtube.com/watch?v=NW1mhqkeg7o,"{'channel_name': 'MovieTrailers Entertainment', 'channel_link': 'https://www.youtube.com/c/MovieclipsEntertainmentTM'}",18K views,1 year ago,SpiderManNoWayHome #Trailer2021 #MCU ▻ The Multiverse Has To Be Saved. Is there a chance to save it?,True,,"SPIDER-MAN: NO WAY HOME - Teaser Trailer Concept (2021) | Tom Holland, Andrew Garfield Movie",26_05_2022-12_20_01-Spiderman no way home-partho.csv
top 3 funniest scene in Spider-Man no way home 😁😂,https://www.youtube.com/shorts/LIfVRkC2yKU,"{'channel_name': 'Genuine FX', 'channel_link': 'https://www.youtube.com/channel/UCHuBn70IzC9mlw47g8Sqf8g'}",2.5M views,2 months ago,0:00 थे टॉप फ्री फनी सीन इन spider-man मूवी होम जिस को देखकर आप अपना पेट पकड़कर ...,True,,top 3 funniest scene in Spider-Man no way home 😁😂,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home Status || Arcade Slowed || WhatsApp Status || ViRALYRiX,https://www.youtube.com/shorts/ZQhkvFHsMVo,"{'channel_name': 'viraLyrix', 'channel_link': 'https://www.youtube.com/channel/UCANkFPmQLCnJ7zYDn6nGS7g'}",3.9M views,6 months ago,"""SPIDER-MAN ""NO WAY HOME"" FOLLOW INSTAGRAM-https://www.instagram.com/viralyrix/ ...",,,Spider-Man No Way Home Status || Arcade Slowed || WhatsApp Status || ViRALYRiX,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home final fight scene #spidermannowayhome,https://www.youtube.com/watch?v=BBBwbNE6ibE,"{'channel_name': 'the mystery recapped', 'channel_link': 'https://www.youtube.com/channel/UCYpnGaDTjY3xEep5NJZWz0w'}",6 views,2 days ago,About the Video Spider-Man No Way Home final fight scene #spidermannowayhome trailer spider man no way home spider man ...,,New,Spider-Man No Way Home final fight scene #spidermannowayhome,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home 2021 FuLLMOvie HD (QUALITY),https://www.youtube.com/watch?v=chstYyUDCKQ,"{'channel_name': 'Marbi HDQ', 'channel_link': 'https://www.youtube.com/channel/UCz0p8ngwCgb_7RpxjqkIxRw'}",4 views,2 days ago,"Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for """"fair use"""" for purposes such as ...",,New,Spider-Man: No Way Home 2021 FuLLMOvie HD (QUALITY),26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home Tom Holland Marvel Announcement - Marvel Phase 4,https://www.youtube.com/watch?v=35qQFeMDJQM,"{'channel_name': 'Emergency Awesome', 'channel_link': 'https://www.youtube.com/c/emergencyawesome'}",1.1M views,2 years ago,"Morbius, Venom 2, Spiderman 3 and New Sony Mystery Spiderman Spinoff Movie 2021 schedule. Marvel Easter Eggs and ...",True,CC,Spider-Man No Way Home Tom Holland Marvel Announcement - Marvel Phase 4,26_05_2022-12_20_01-Spiderman no way home-partho.csv
DAREDEVIL in MCU: Multiverse Variant Finally Confirmed!,https://www.youtube.com/watch?v=_yUKr0ePO4E,"{'channel_name': 'New Rockstars', 'channel_link': 'https://www.youtube.com/c/NewRockstars'}",481K views,2 months ago,Dardedevil Matt Murdock actor Charlie Cox finally confirms that his character in Spider-Man No Way Home is an alternate reality ...,True,,DAREDEVIL in MCU: Multiverse Variant Finally Confirmed!,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME - Official Trailer Breakdown | SuperSuper,https://www.youtube.com/watch?v=GPgcTgV8llY,"{'channel_name': 'SuperSuper', 'channel_link': 'https://www.youtube.com/c/SuperSuperOfficial'}",592K views,6 months ago,"About: SPIDER-MAN: NO WAY HOME - Official Trailer Breakdown | Explained in Hindi, We started getting visitors… from every ...",True,,SPIDER-MAN: NO WAY HOME - Official Trailer Breakdown | SuperSuper,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home Doctor Strange 2 Crossover Explained - Marvel Easter Eggs,https://www.youtube.com/watch?v=NInYJd3Nv8Q,"{'channel_name': 'Emergency Awesome', 'channel_link': 'https://www.youtube.com/c/emergencyawesome'}",267K views,8 months ago,"Covering new Spider-Man No Way Home Doctor Strange 2 Crossover Explained. New Trailer, Spider-Man No Way Home Post ...",True,CC,Spider-Man No Way Home Doctor Strange 2 Crossover Explained - Marvel Easter Eggs,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home: Peter and Norman Cure Doc Ock,https://www.youtube.com/watch?v=S5BXdxpUiTM,"{'channel_name': 'Binge Society', 'channel_link': 'https://www.youtube.com/c/BingeSociety'}",35K views,5 days ago,"Peter (Tom Holland), with Norman's (Willem Dafoe) help, manages to create a chip that allows Otto (Alfred Molina) to control his ...",,New,Spider-Man: No Way Home: Peter and Norman Cure Doc Ock,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Jalabulajangu - Spider-Man (Marvel) | Anirudh Ravichander | Don | HB Creations,https://www.youtube.com/watch?v=HkbJGJelHw4,"{'channel_name': 'HB CREATIONS', 'channel_link': 'https://www.youtube.com/channel/UCtkBKLAEQ4NOpxM-uQLwh6Q'}",1.4M views,3 months ago,Presenting the Music Video of Jalabulajangu (Don) featuring Marvel's Spider-Man from multiverse. Jalabulajangu Song ...,,,Jalabulajangu - Spider-Man (Marvel) | Anirudh Ravichander | Don | HB Creations,26_05_2022-12_20_01-Spiderman no way home-partho.csv
"Wszystkie SZCZEGÓŁY, które przegapiłeś w SPIDER MAN NO WAY HOME TRAILER (2)",https://www.youtube.com/watch?v=03-2eNv3Mck,"{'channel_name': 'Telewizja Filmowa', 'channel_link': 'https://www.youtube.com/c/TelewizjaFilmowa'}",210K views,8 months ago,"W każdym filmie/serialu znajdą się błędy, eastereggi czy chociażby szczegóły, które łatwo przegapić. Ja zagłębiłem się w temat i ...",,,"Wszystkie SZCZEGÓŁY, które przegapiłeś w SPIDER MAN NO WAY HOME TRAILER (2)",26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME - Official Telugu Trailer | In Cinemas December 17,https://www.youtube.com/watch?v=lI5WinCbKX4,"{'channel_name': 'Sony Music South', 'channel_link': 'https://www.youtube.com/c/SonyMusicSouth'}",1.2M views,6 months ago,"We started getting visitors… from every universe. Watch the official Telugu trailer for #SpiderManNoWayHome, exclusively in ...",True,,SPIDER-MAN: NO WAY HOME - Official Telugu Trailer | In Cinemas December 17,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Dr Strange Says Goodbye To Peter Parker 😭 | Spider-Man No Way Home,https://www.youtube.com/shorts/b5SBOQQ7A0E,"{'channel_name': 'MOTIVERSE Edits', 'channel_link': 'https://www.youtube.com/c/MOTIVERSE'}",10M views,2 months ago,,,,Dr Strange Says Goodbye To Peter Parker 😭 | Spider-Man No Way Home,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home - Bloopers & Behind The Scenes | Deleted Cut,https://www.youtube.com/watch?v=jQcn3yF6VuA,"{'channel_name': 'Desaur Studios', 'channel_link': 'https://www.youtube.com/c/DesaurStudios'}",11K views,4 months ago,#spiderman #nowayhome #tomholland #tobeymaguire #andrewgarfield.,,,Spider-Man: No Way Home - Bloopers & Behind The Scenes | Deleted Cut,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home PITCH MEETING REACTION!! (MCU | Ryan George),https://www.youtube.com/watch?v=3WIeSf4Eg80,"{'channel_name': 'The Reel Rejects', 'channel_link': 'https://www.youtube.com/user/TheReelRejects'}",90K views,5 months ago,IT'S THE PITCH WE'VE ALL BEEN WAITING FOR! Spider-Man: No Way Home Pitch Meeting Reaction today sees Screen Rant's ...,True,,Spider-Man: No Way Home PITCH MEETING REACTION!! (MCU | Ryan George),26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spiderman: No Way Home Mid Credit Scene Confusion #nowayhome #spiderman #shorts,https://www.youtube.com/shorts/7_9af4IaoCI,"{'channel_name': 'HeyFreaks', 'channel_link': 'https://www.youtube.com/c/CartoonFreaks'}",2.4M views,5 months ago,Spiderman: No Way Home Mid Credit Scene Confusion #nowayhome #spiderman #shorts ...,True,,Spiderman: No Way Home Mid Credit Scene Confusion #nowayhome #spiderman #shorts,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME - Official Trailer (HD) Reaction/Review,https://www.youtube.com/watch?v=bFjhJsj_c2Q,"{'channel_name': 'RT TV', 'channel_link': 'https://www.youtube.com/c/RTTV2011'}",252K views,6 months ago,SPIDER-MAN: NO WAY HOME - Official Trailer (HD) Reaction/Review THE TRAILER HAS OFFICIALLY DROPPED! WHAT DID ...,True,,SPIDER-MAN: NO WAY HOME - Official Trailer (HD) Reaction/Review,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: Every Surprise Cameo In No Way Home Explained,https://www.youtube.com/watch?v=qYo7x4zvK54,"{'channel_name': 'Screen Rant', 'channel_link': 'https://www.youtube.com/c/ScreenRant'}",175K views,5 months ago,,True,,Spider-Man: Every Surprise Cameo In No Way Home Explained,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN 3: No Way Home (2021) Movie Preview,https://www.youtube.com/watch?v=FYkmt5YtH_I,"{'channel_name': 'KinoCheck.com', 'channel_link': 'https://www.youtube.com/user/Filme'}",166K views,1 year ago,,True,,SPIDER-MAN 3: No Way Home (2021) Movie Preview,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Tobey Be like Web Shooters? 😎 Tobey Status🔥#shorts,https://www.youtube.com/shorts/EFAh5hkaJuM,"{'channel_name': 'Skydoo', 'channel_link': 'https://www.youtube.com/c/Skydoo'}",11M views,1 month ago,tobeymaguire #marvel #shorts #skydoo.,True,,Tobey Be like Web Shooters? 😎 Tobey Status🔥#shorts,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider Man No Way Home Behind the Scenes | Bloopers And B-Roll | Tom Holland 2021,https://www.youtube.com/watch?v=uPyUxryqqxE,"{'channel_name': 'FilMonger', 'channel_link': 'https://www.youtube.com/c/FilMonger'}",105K views,5 months ago,Please Show Your Love by Sharing this Video with Your Friends and Family. PLEASE SUBMIT YOUR TALENT VIDEOS TO: ...,True,,Spider Man No Way Home Behind the Scenes | Bloopers And B-Roll | Tom Holland 2021,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home FuLLMovie HD (QUALITY),https://www.youtube.com/watch?v=MjvdXRe_qmE,"{'channel_name': 'Nick Ethal', 'channel_link': 'https://www.youtube.com/channel/UCRio5E6gZ9Dh7TKSxmpiC4w'}",1 view,1 day ago,"Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for """"fair use"""" for purposes such as ...",,New,Spider-Man: No Way Home FuLLMovie HD (QUALITY),26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home 2 Daredevil DELETED Scenes Revealed,https://www.youtube.com/watch?v=6deshb3q-As,"{'channel_name': 'The Marvelous Wave', 'channel_link': 'https://www.youtube.com/channel/UCsNvSjDLEyP35oCnP55ifeg'}",244K views,4 months ago,Giveaway Rules: 1. Hit the Like Button 2. Subscribe and Turn on Notifications for the channel 3. Post in the comments which villain ...,,,Spider-Man No Way Home 2 Daredevil DELETED Scenes Revealed,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home Daredevil's Vigilante life Deleted Scenes Revealed,https://www.youtube.com/watch?v=OHo5N79nXz0,"{'channel_name': 'ComicBookCast2', 'channel_link': 'https://www.youtube.com/c/ComicBookCast2'}",27K views,4 months ago,"The CBC is an online outlet & community delivering the latest news, rumors and details on all things Marvel, DC Comics, Star ...",True,4K,Spider-Man No Way Home Daredevil's Vigilante life Deleted Scenes Revealed,26_05_2022-12_20_01-Spiderman no way home-partho.csv
"HOW IT SHOULD HAVE ENDED  S11 E15
How Spider-Man Far From Home Should Have Ended",https://www.youtube.com/watch?v=49CmxQjVG8Q,"{'channel_name': 'How It Should Have Ended', 'channel_link': 'https://www.youtube.com/howitshouldhaveended'}",19M views,2 years ago,How Spider-Man Far From Home Should Have Ended We let the awesome folks who attended our SDCC panel this year put their ...,True,4K,"HOW IT SHOULD HAVE ENDED  S11 E15
How Spider-Man Far From Home Should Have Ended",26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home 2021 FuLLMOvie HD (QUALITY),https://www.youtube.com/watch?v=8nWsA7LXmd8,"{'channel_name': 'Poki Jon', 'channel_link': 'https://www.youtube.com/channel/UCm2MM0DVGlFei1FUtpsLDXw'}",28 views,2 days ago,"Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for """"fair use"""" for purposes such as ...",,New,Spider-Man: No Way Home 2021 FuLLMOvie HD (QUALITY),26_05_2022-12_20_01-Spiderman no way home-partho.csv
Did you catch this in SPIDER-MAN: NO WAY HOME,https://www.youtube.com/shorts/OTWV4J03TwY,"{'channel_name': 'Movie Logic', 'channel_link': 'https://www.youtube.com/channel/UCgWRHwKpfFffxeb_qpVyn9Q'}",762K views,2 months ago,"Did you catch this in Spider-Man: No Way Home? After running into people from a parallel universe, Ned wonders aloud whether ...",True,,Did you catch this in SPIDER-MAN: NO WAY HOME,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man no way home trailer hindi emotional short maine royana song #shorts,https://www.youtube.com/shorts/GAKkNIT6XO4,"{'channel_name': 'Dead2GaminG', 'channel_link': 'https://www.youtube.com/c/Dead2GaminG'}",168K views,5 months ago,Spider-Man no way home trailer hindi emotional short maine royana song #shortsspider man no way home post credit scene ...,,,Spider-Man no way home trailer hindi emotional short maine royana song #shorts,26_05_2022-12_20_01-Spiderman no way home-partho.csv
How to watch Spiderman movies on Netflix 2021 working.,https://www.youtube.com/watch?v=_hHRRTHeqUw,"{'channel_name': 'slacsbruh', 'channel_link': 'https://www.youtube.com/channel/UCcRUvHoBIoQ8uC84_LOW00A'}",15K views,4 months ago,,,,How to watch Spiderman movies on Netflix 2021 working.,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home Trailer: New Future Spider-Man Explained and Marvel Phase 4 Easter Eggs,https://www.youtube.com/watch?v=fU9FpaZabFY,"{'channel_name': 'Emergency Awesome', 'channel_link': 'https://www.youtube.com/c/emergencyawesome'}",533K views,7 months ago,Covering New Spider-Man No Way Home Trailer Scenes and Footage. Tom Holland and The Future of Spider-Man Movies and ...,True,CC,Spider-Man No Way Home Trailer: New Future Spider-Man Explained and Marvel Phase 4 Easter Eggs,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home Secret Ending,https://www.youtube.com/watch?v=qZYY40NMW-g,"{'channel_name': 'Hagen Toons', 'channel_link': 'https://www.youtube.com/user/hagentoons'}",12M views,5 months ago,#spiderman.,True,4K,Spider-Man: No Way Home Secret Ending,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spiderman No way Home|Daredevil supremacy🛐|Enemy_imaginedragons,https://www.youtube.com/shorts/VRcOpjI5EvQ,"{'channel_name': 'DeadOfEdit', 'channel_link': 'https://www.youtube.com/channel/UCjk0JNOCH-c8MS71EmGPCDA'}",948K views,4 months ago,spidermannowayhome #spiderman #daredevil #imaginedragons #enemy . . Follow for more marvel videoes .,,4K,Spiderman No way Home|Daredevil supremacy🛐|Enemy_imaginedragons,26_05_2022-12_20_01-Spiderman no way home-partho.csv
BTS The Amazing Spider-Man #shorts #spidermannowayhome Spider-Man No Way Home,https://www.youtube.com/shorts/ByQtkONCXc0,"{'channel_name': 'Omong Kosong', 'channel_link': 'https://www.youtube.com/c/OmongKosong'}",1.2M views,5 months ago,Spider-Man No Way Home Spiderman No Way Home Leak Spider-Man No Way Home Tobey Maguire Andrew Garfield Tom ...,,,BTS The Amazing Spider-Man #shorts #spidermannowayhome Spider-Man No Way Home,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Bully Maguire lets Tom Holland kill Green Goblin (Spider-Man: No Way Home Meme),https://www.youtube.com/shorts/EI53Cy9OYo0,"{'channel_name': 'BlazingSkyez', 'channel_link': 'https://www.youtube.com/c/BlazingSkyez'}",5.4M views,1 month ago,"Bully Maguire missed the part where it's his problem and lets Peter 1 kill Green Goblin (NO WAY HOME DELETED SCENE), ...",,,Bully Maguire lets Tom Holland kill Green Goblin (Spider-Man: No Way Home Meme),26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME - Official Tamil Teaser Trailer (HD) | In Cinemas December 17,https://www.youtube.com/watch?v=Aw7-pnu7keQ,"{'channel_name': 'Sony Music South', 'channel_link': 'https://www.youtube.com/c/SonyMusicSouth'}",2.9M views,9 months ago,"What just happened? Watch the official teaser trailer for #SpiderManNoWayHome, exclusively in movie theaters December 17.",True,,SPIDER-MAN: NO WAY HOME - Official Tamil Teaser Trailer (HD) | In Cinemas December 17,26_05_2022-12_20_01-Spiderman no way home-partho.csv
No way home references quotes to previous old movies,https://www.youtube.com/shorts/4U9ctQJ6JAI,"{'channel_name': 'Patrick Bateman', 'channel_link': 'https://www.youtube.com/channel/UCPuff8B7LqTZSrpmTlJ5YbA'}",9.4K views,5 months ago,,,,No way home references quotes to previous old movies,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man HISHE Compilation,https://www.youtube.com/watch?v=zEn4y_ZUoYY,"{'channel_name': 'How It Should Have Ended', 'channel_link': 'https://www.youtube.com/howitshouldhaveended'}",1.3M views,2 months ago,... How Spider-Man No Way Home Should Have Ended https://youtu.be/pNCOA8AUxdw How Spider-Man 1 Should Have Ended ...,True,,Spider-Man HISHE Compilation,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home Announcement - New Marvel Cancelled Movies,https://www.youtube.com/watch?v=fpbyPAtL_Dc,"{'channel_name': 'Emergency Awesome', 'channel_link': 'https://www.youtube.com/c/emergencyawesome'}",771K views,2 years ago,Marvel Spider Man 4 Sinister Six Movie Theory. Tom Holland Spiderman future Movies and future crossover Marvel Movies.,True,CC,Spider-Man No Way Home Announcement - New Marvel Cancelled Movies,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Peter and MJ finally have some privacy... | Spider-Man: No Way Home | CLIP,https://www.youtube.com/watch?v=ASjdH8glHws,"{'channel_name': 'Boxoffice Movie Scenes', 'channel_link': 'https://www.youtube.com/channel/UCfk4Df9QxO267wlFbStSyAw'}",6.5K views,2 days ago,Peter and MJ are the cutest couple of ALL TIME. Ned is great too. Buy or rent the movie NOW ...,True,New,Peter and MJ finally have some privacy... | Spider-Man: No Way Home | CLIP,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME (2021) Extended Scene | Marvel Studios & Sony Pictures (HD),https://www.youtube.com/watch?v=iGwT03yJ6ZE,"{'channel_name': 'Screen Culture', 'channel_link': 'https://www.youtube.com/c/ScreenCultureOfficial'}",79K views,6 months ago,TomHolland #AndrewGarfield #TobeyMaguire Here's 'Extended Trailer Scene Concept' for Marvel Studios' upcoming crossover ...,True,,SPIDER-MAN: NO WAY HOME (2021) Extended Scene | Marvel Studios & Sony Pictures (HD),26_05_2022-12_20_01-Spiderman no way home-partho.csv
Tom Holland Forgetting His Lines In Spider-Man: No Way Home Bloopers #shorts,https://www.youtube.com/shorts/O2jWYhWBdiI,"{'channel_name': 'DriiftyFilm Shorts', 'channel_link': 'https://www.youtube.com/channel/UC797g4jPF7doxBqVX2UeX2g'}",3.5M views,1 month ago,Tom Holland Forgetting His Lines In Spider-Man: No Way Home Bloopers #shorts Subscribe for more! This video shows the Tom ...,,,Tom Holland Forgetting His Lines In Spider-Man: No Way Home Bloopers #shorts,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home Movie News and Andrew Garfield Clip Breakdown - Marvel Phase 4,https://www.youtube.com/watch?v=UUjxV7T-NVY,"{'channel_name': 'Emergency Awesome', 'channel_link': 'https://www.youtube.com/c/emergencyawesome'}",513K views,1 year ago,"Covering new Spider Man 3 Movie News. Tom Holland Spiderman 3 Teaser, Andrew Garfield Iron Man Clip. New Sinister Six ...",True,CC,Spider-Man No Way Home Movie News and Andrew Garfield Clip Breakdown - Marvel Phase 4,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Andrew Garfield laughs in No Way Home (Spider-Man No Way Home Meme),https://www.youtube.com/shorts/QiCbVVKpIg4,"{'channel_name': 'BlazingSkyez', 'channel_link': 'https://www.youtube.com/c/BlazingSkyez'}",524K views,1 month ago,Andrew Garfield's laughing entrance in No Way Home (DELETED SCENE) The Amazing Laughing Spider-Man HEHEHE #shorts ...,,,Andrew Garfield laughs in No Way Home (Spider-Man No Way Home Meme),26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spiderman No Way Home Deleted scenes #spiderman #nowayhome #shorts,https://www.youtube.com/shorts/OYUjmmt-Cms,"{'channel_name': 'HeyFreaks', 'channel_link': 'https://www.youtube.com/c/CartoonFreaks'}",2.9M views,4 months ago,Spiderman No Way Home Deleted scenes #spiderman #nowayhome #shorts ...,True,,Spiderman No Way Home Deleted scenes #spiderman #nowayhome #shorts,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME - Official Telugu Trailer | In Cinemas December 16,https://www.youtube.com/watch?v=NVUjfJYxyLU,"{'channel_name': 'Sony Pictures India', 'channel_link': 'https://www.youtube.com/c/SonyPicturesIndia'}",2.2M views,5 months ago,"We started getting visitors… from every universe. Watch the official Telugu trailer for #SpiderManNoWayHome, exclusively in ...",True,,SPIDER-MAN: NO WAY HOME - Official Telugu Trailer | In Cinemas December 16,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Make way for Spider-Man and MJ while they fly their way to your feed | Spider-Man ™: No Way Home,https://www.youtube.com/shorts/VFNECv2cyMo,"{'channel_name': 'Amazon Prime Video India', 'channel_link': 'https://www.youtube.com/c/PrimeVideoIN'}",6.7K views,1 day ago,Here is Peter Parker a.k.a Spider-Man's Identity Reveal Scene from the movie Spider-Man ™: No Way Home. Rent now ...,True,New,Make way for Spider-Man and MJ while they fly their way to your feed | Spider-Man ™: No Way Home,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME - Official Trailer (HD),https://www.youtube.com/watch?v=m0WaVgx6T7Q,"{'channel_name': 'Spider-Man', 'channel_link': 'https://www.youtube.com/c/spiderman'}",5.1M views,6 months ago,"For the first time in the cinematic history of Spider-Man, our friendly neighborhood hero's identity is revealed, bringing his Super ...",True,,SPIDER-MAN: NO WAY HOME - Official Trailer (HD),26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spiderman No Way Home | Watch Spiderman New Movie | Free Spiderman Movie | Aye Bee | Watch For Free,https://www.youtube.com/shorts/Xz2RfMP2qAM,"{'channel_name': 'Aye Bee', 'channel_link': 'https://www.youtube.com/c/abhijeetrajvines'}",52K views,5 months ago,Watch Spiderman No way home movie for free!! Welcome to new video of Aye Bee. Watching spiderman new movie for free.,,,Spiderman No Way Home | Watch Spiderman New Movie | Free Spiderman Movie | Aye Bee | Watch For Free,26_05_2022-12_20_01-Spiderman no way home-partho.csv
#short SPIDER MAN NO WAY HOME ATTITUDE STATUS,https://www.youtube.com/shorts/HW3uNnHkseQ,"{'channel_name': 'MT Gaming 877', 'channel_link': 'https://www.youtube.com/channel/UCgZSaj4ZBhHul6yniMVb8EQ'}",499K views,6 months ago,short #spidermanattitudestatus #spidermanstatus #spidermannowayhomestatus #avangerattitudestatus #marvelnewmoviestatus.,,4K,#short SPIDER MAN NO WAY HOME ATTITUDE STATUS,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home Tobey Maguire Breakdown - Marvel Phase 4,https://www.youtube.com/watch?v=LvB-0O_s7ug,"{'channel_name': 'Emergency Awesome', 'channel_link': 'https://www.youtube.com/c/emergencyawesome'}",886K views,1 year ago,Covering new Spider Man 3 Tobey Maguire Andrew Garfield Movie News. Live Action Spider-Man Into The Spider-Verse rumors ...,True,CC,Spider-Man No Way Home Tobey Maguire Breakdown - Marvel Phase 4,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Green Goblin Entry in Spider Man No Way Home | Green Goblin Attitude Status #shorts,https://www.youtube.com/watch?v=64kvKMW7sCo,"{'channel_name': 'S D MALI', 'channel_link': 'https://www.youtube.com/channel/UCYiumzaI9XXcZWQ1lnD7sjg'}",2.2K views,1 day ago,Green Goblin Entry in Spider Man No Way Home | Green Goblin Attitude Status #shorts #4k #avengers #nowayhome #spiderman ...,,New,Green Goblin Entry in Spider Man No Way Home | Green Goblin Attitude Status #shorts,26_05_2022-12_20_01-Spiderman no way home-partho.csv
